                   x                   y                   z
           0.0274726            -1.16284           -0.416253
            -0.53351           -0.577146            0.136346
             1.63705             2.40482           -0.269623
            -1.07537            -1.90858            0.654663
            -1.05374           -0.157266            0.873086
            0.280556            -2.43178           -0.339334
            -4.43261             1.75857           -0.494332
            -4.05912            0.341139             3.36052
           -0.120999           -0.231661              1.0131
            0.385473            0.840047            -1.10129
           0.0933069           -0.900865           -0.142101
            0.495729           -0.328932            -0.47476
            0.727522           -0.787307           -0.898718
            0.696141           -0.364827             1.24527
            0.101576            0.334873            0.130459
              1.1265            -3.10748             1.32934
           -0.617164             1.25474           -0.997666
             1.02783           -0.875974            0.320752
            -1.37988           -0.486968            0.050295
             0.50002           -0.170127           -0.792501
           -0.152867             1.22143          -0.0418255
           -0.373474           0.0453258           -0.164242
           -0.382562           -0.442967           -0.231438
            -2.32937             1.02372            0.170172
            0.858862         -0.00899773             1.11835
             1.60427            0.500219            0.190153
            0.626986           -0.338745          -0.0787156
           -0.292378            0.244713            -0.38096
             2.29477            -2.77686            -1.22767
             1.60089            0.477559            0.555695
           -0.266082           -0.488803           0.0279876
             3.22327             1.38387             0.53527
            0.400262           -0.182296            -1.86354
            0.079475           -0.178838            0.598274
           -0.574853            -1.01182           -0.337464
           -0.294614           -0.359593            0.117255
            0.061438           -0.599691           -0.385858
             1.02488            0.441127           -0.702975
              2.1719           -0.025042            0.104487
            0.460956            0.730916           -0.132387
            -1.22455             0.93783           -0.385334
           -0.916038             1.19926            0.394069
           -0.510344           -0.492463            -1.96401
           -0.528101            0.127953            0.107715
           -0.369138            -0.80491            0.226535
            0.662413           -0.598502            0.675142
            0.220342             1.26116            -1.11378
            0.182898            -2.06829           -0.725996
           -0.195256             1.17283             1.58269
            -1.94054             2.69788             1.19718
            0.667106             2.22683           -0.099901
            -0.67625          -0.0563292             2.02016
           -0.220582           -0.704146          -0.0988648
            0.997806            0.332994            0.390046
           -0.817276            0.327137           -0.689643
           -0.247615            0.486743           -0.567729
             1.41761             1.38409            0.451432
           -0.265762           -0.251223            0.533972
            0.446298           -0.231789           -0.874407
            0.349382           -0.839136             1.07445
           0.0815585            0.328668            0.477517
            0.937513            -1.07508           -0.511432
             1.45149             0.75186           -0.627329
          0.00411028            0.546309            0.449746
           0.0128637            0.506719          -0.0653717
            0.111801           -0.573111           -0.112883
             1.08694            -1.55725             0.66158
              1.2066            0.395173            -4.34792
            -1.24292             1.12718           -0.460357
            0.190488           -0.308375           -0.249792
            0.738588             1.55297            -1.57688
             1.06028            -1.50307            -1.47875
              1.1343           -0.474645            -1.81393
            0.951189             -2.1282            0.298473
             0.52715           -0.742457           -0.355391
           -0.146966            0.783896           -0.975633
            0.424134              1.2845          -0.0783405
            0.228039           -0.235265            0.100325
            -1.10651            0.161929           -0.566212
            -1.33995            0.611985            -0.35241
            0.241377           -0.515061           -0.631615
         -0.00571691             1.81558           -0.620778
            -2.03108            0.313736             2.70211
            -1.47604            -0.19529           -0.186447
            -1.50099           -0.314937             1.64935
           -0.638815             0.54306            -1.15506
            -1.04396            -1.15824             1.13828
         -0.00793596            0.765287           0.0794415
            0.664599            0.879274             1.98371
             1.10109             1.58448           -0.963629
            0.876285            0.224089            0.413184
            -4.15568            0.708755            0.361054
           -0.217237             1.32473            -0.53042
           -0.289497             1.58338            0.194447
            0.632892           -0.795808            0.909872
           -0.326374            0.349347           -0.591002
            0.631425            0.375824           -0.178372
             1.19477           -0.537402             1.38351
           -0.151439           -0.331775             1.24782
            0.757688            0.479055           -0.524834
           -0.511713            0.407013           -0.956994
            0.472339           -0.310296            -0.66767
           -0.932219            0.515276             1.78306
           -0.419643            -0.23781           -0.351531
           -0.155418           -0.390257           -0.581947
           -0.172312            0.447638             1.20395
            0.512279           -0.985751             1.09613
           -0.480519           -0.702125             1.10426
            -1.06203            0.197281           -0.279225
           -0.348956            0.151824            0.372663
           -0.196405             1.55596           0.0169065
           -0.689138           -0.400066           -0.193516
             1.13246           -0.354833           -0.517856
            0.307352            0.271853             1.03449
             1.91641            0.352657            0.708792
           -0.337733           -0.093565            0.514003
             0.04976            0.698667           -0.287231
             1.04872            -1.21665            0.942094
             0.57573            0.398889             2.58324
            0.385467              0.4987           0.0239076
            0.165511           -0.423486           -0.458685
           0.0142812           0.0747966           -0.711816
            0.575355            -1.08136            0.521683
            0.196766           -0.405891           -0.231442
            0.150998          -0.0564388           -0.239076
            -0.62669            0.239092            0.911371
           -0.511433            0.160382            0.735102
           -0.375307            0.377906           -0.148253
             -2.1444            -1.25517             1.08569
            0.240406            -2.34356             1.24625
          -0.0511735           -0.411271             0.49665
             -1.2228            -1.76121            0.792029
            0.865275             1.28369           -0.694982
          0.00304954           0.0870819           -0.243149
             1.06592           -0.416705            0.573835
           -0.297762           -0.407832           -0.132393
            -1.54744             1.64608             1.64662
            0.252463            0.795663            -0.46423
             1.00217           -0.275187           -0.946831
            -1.34343           -0.755062           -0.438827
           -0.294917          -0.0675025            0.791339
            0.434583            0.991288           -0.594426
             1.18258           -0.823182           -0.908536
           -0.447773           -0.277276            0.382382
             1.00561           -0.125852            -1.31041
          -0.0730637           -0.178449             1.32899
           -0.209132            0.247462            0.151933
            -1.43955           -0.434319            0.945305
           -0.686888            -2.47101           -0.904012
           -0.660797            -0.68242           -0.169566
            0.290483            0.723439             1.02893
            -1.28502             0.58286            0.708394
            0.650503           -0.272073            0.511605
          -0.0476938            0.447392            0.669875
            0.325735              1.1506          0.00644131
           -0.685319           -0.277679           -0.356588
           -0.310605            0.763126             1.24759
            0.134979           -0.665261             2.60003
            0.441806            0.188688             1.43583
             1.14756           -0.114732             1.38798
           -0.755482             1.46159            0.903111
            0.696993            -1.86811             1.30286
           -0.533094           -0.376881           -0.187127
           -0.681998          -0.0697214            0.793067
            0.922222            0.766663           -0.169111
            0.685318            0.958877            -2.90637
            0.112058          -0.0513459            -1.15595
           -0.464761            0.391063            0.814402
             1.32384            0.120596            0.861492
            -1.23853           -0.626806           -0.894749
            -0.50978            -1.37895            0.205741
           -0.291787            0.267201           -0.851847
           -0.948336             0.36996           0.0546631
            -1.21941             -1.8852            0.487681
          -0.0208382           -0.862453           -0.152877
            0.534801             -2.5016           0.0593593
           -0.215438           -0.534253           -0.942865
            0.337279            0.935852            0.147015
             1.11432           -0.144533          -0.0904455
           -0.305996            -1.20956           0.0878221
            0.396756           0.0034641           -0.889006
            0.818825          -0.0119852           -0.604254
           -0.234662          -0.0501791            0.134058
            0.243659           -0.819874            0.233879
             1.09485             1.28891            0.275265
            0.999434             -1.1331           -0.339515
            0.727045             1.79528            -2.49787
           -0.239086           -0.671563            0.554782
            0.244097           -0.446819            0.542908
             0.56001           -0.856286           -0.192194
            -0.35907            0.395067            -2.16546
            -0.27897           -0.355433            -1.26524
           -0.230452            0.338773            0.910837
           -0.629146            -0.54689           -0.677689
           -0.392595            -1.01651            0.454953
            -1.20251            0.157332            0.674393
            -1.13405            -1.90652             0.26457
             -1.2041             1.72271            0.326247
           -0.661793           -0.579319            0.960577
           -0.628485            -1.31596            0.057744
           -0.990057            0.164377            0.212472
           0.0437866          -0.0881966           -0.251523
            -0.49284           -0.267621            -1.26519
          -0.0805306           -0.277287           0.0346585
            0.939913             1.01261             1.12796
           -0.659991           -0.196421             1.14072
           -0.440262              1.1062            0.332032
              1.2465            -1.67343             2.01677
            0.525775            -0.33602            -3.67994
           -0.108678           -0.337574            0.599749
            -1.13366             -2.1228            0.779648
           0.0923009             1.40344            -1.17303
            0.409665            0.116559           0.0821263
           -0.601563            0.101536            -1.05033
           -0.679197           -0.894813            -0.91723
            0.788026           -0.541151             1.41223
            0.332165              1.0635            0.468478
            -1.68137             0.90496            -2.30418
            0.201366            0.954396            0.125337
            0.390133            0.487313          -0.0529441
          -0.0538873           -0.534081            0.819272
            0.189857           0.0734866           -0.407355
            0.434501            0.979473            0.448736
           -0.196209           -0.248058            0.285225
            -1.60361            0.224547           -0.640845
            0.830049           -0.557187            0.106695
           -0.797044           -0.436292            -1.00235
           -0.936554            -1.07306             0.35476
             1.63367           -0.272624           0.0825822
            0.970353           -0.666311            -2.34805
            0.482571            0.210923            0.390076
           -0.839603            0.196608           -0.336586
            0.334447            0.635493           -0.849322
            0.581814            0.415621            0.432977
           -0.889873             1.70059             1.00388
           -0.789842            -3.12707            -1.30738
           -0.136025            0.240804            0.940091
           0.0502102             1.15324             1.78572
             0.74887            -1.01634            0.796043
            0.359075             0.69275            0.313029
           0.0558679             1.44212            0.662776
            -1.61875             1.30523            0.749031
              2.7354           -0.320623             1.82827
           -0.660436            -1.47359            0.894783
            -1.44354            -2.97539            -1.13913
            0.901738           -0.673097           -0.283058
            -2.08196             0.63677            -0.87286
             1.01992           -0.634703           -0.419985
           -0.554091            0.834152             1.03051
            -1.21872            0.105087            -3.07288
           -0.352939           0.0129453            0.189562
            0.841715            0.187382           0.0267294
            -1.19812            0.108528            -1.10901
            0.480845            0.519869           -0.396273
            -0.87723            0.315773            -0.37517
            0.575281           -0.678186          -0.0397581
            -1.16058           -0.629318           -0.731637
            -1.79262            0.378744              2.2155
            -2.06065             1.47684           -0.972395
            0.219258            0.598841           -0.200003
             1.14643            0.174139           -0.999939
             -1.5871            0.933404           -0.726894
            0.345899           -0.174314           -0.430439
             0.58469            0.377181         -0.00408926
            0.321187            0.174054            0.431705
            0.336902            -1.50876          -0.0383305
           -0.520904             1.07887            -1.29962
          -0.0279152            0.853728           -0.899381
            -1.19854            0.353936            0.210043
          -0.0971261            0.379352           -0.129087
            -0.68706             4.79045            -0.76292
            0.229165            -0.22665           -0.350575
            -1.50339            0.703848           -0.188851
            -0.20428           -0.260344            0.397886
           -0.598724            -1.28684            0.583822
           -0.298488            0.212129            0.171679
            0.959991             1.32143            -1.09076
            -1.04344            -1.43376            0.625856
             2.44977            -2.32351           -0.828611
            -1.75695            -0.97588            -2.09458
            0.716658           -0.257024           -0.199424
            0.283715           -0.286161            -1.91115
            -0.32424             1.39188           -0.194823
             1.85983             1.99203            0.249037
         -0.00813887           0.0738456           0.0323509
           -0.613384            0.693141          -0.0370559
            -0.59523            0.868217              0.5504
           -0.215427            0.316558           -0.486637
             0.03187            -1.43704            -1.39242
            -0.82389            0.313391            0.707888
            0.484023              1.1528             1.55475
             -4.4373            -0.19031             1.56995
           -0.969665            -0.27042            -1.43095
           0.0684418           -0.214006           -0.521114
              2.9658            0.629692           -0.335392
            0.908748             0.26348             1.56457
           -0.451129            0.325231            0.166238
           -0.864945             1.05205             0.78134
             1.11483           -0.390585             1.72399
           0.0307202            -1.78098            -1.34815
             1.26393           0.0701066            0.178445
            0.127594           -0.978669            0.283891
             2.14749             1.49477           -0.451125
            -2.71276          -0.0199007           -0.661708
           -0.414502            0.520509           0.0823604
           -0.329641             0.97959             1.98033
           -0.167332           -0.373701            0.516175
           0.0956641           -0.597769           -0.279167
           -0.082637            0.746007           -0.233279
           -0.600356           -0.902319            0.228631
            0.282748           -0.869947            -1.14473
           -0.292546           -0.941835             1.01807
          -0.0423879               2.091           -0.322739
           -0.638273           -0.316088           -0.821757
           -0.766528           -0.198145            -0.25002
           -0.921314            0.447862           -0.707614
           -0.931778            0.499825           -0.346807
             -1.4709            -4.06678           -0.425723
           -0.420785            -2.01243              2.1801
             2.36833            -1.96886          -0.0296393
            -1.18046            0.680162            0.062933
          -0.0716857           -0.321602          -0.0847435
            0.245664             1.24417           -0.704984
           -0.448144          -0.0143238           -0.627424
            0.143215            -1.16716            -1.60546
            0.826286           -0.255891            -1.24245
           0.0730719           -0.408611           0.0725596
            0.517979           0.0434218            0.192137
            0.567739            0.245478             0.47666
           -0.696693            0.587015            0.835278
             1.17576           -0.524406           -0.723363
           -0.310969           -0.148776          -0.0634857
             2.10258              2.3877             1.90304
           -0.285359           -0.832472             0.75062
            -1.38638            -2.63926          0.00290858
            0.356957           -0.349349           -0.971178
           -0.751297            -1.08058           -0.143942
            0.374844            0.998984            0.114718
            0.244843           -0.395016            0.142609
            0.727349            0.960078           -0.471096
            -3.24848            -1.53964            0.509028
            -1.38331           -0.414846           -0.770014
            -1.37533            -1.41162           -0.821399
            0.178229            -1.50383           -0.226398
            -1.16136             1.37462         -0.00889785
            -0.11205            -0.45618           -0.365711
            0.390581          -0.0305237            0.891792
           -0.303629         0.000407217            0.892255
            0.110182           0.0992961             -1.2353
            0.441753           0.0593602            0.366201
           -0.185186             0.10065           -0.404471
            0.304819             1.58062           -0.248783
           -0.487856          -0.0678039            0.523242
            0.771955             -0.7749            0.598912
           -0.409374            -1.46937           -0.745021
            0.804901            0.404557             1.27305
            0.780513             0.35275           -0.504104
            -1.75196            0.613902            0.899343
              3.1139           -0.547607            -1.86791
          -0.0752197            -0.24068            0.451575
            0.211297            0.466749             1.60661
           -0.245901           -0.582633           -0.393513
            -0.21505           -0.191064             2.19599
            0.736282           -0.304735            -1.59506
           -0.890827           -0.750076           -0.654239
           -0.282147            0.645709            0.195322
           -0.796771           -0.950679           -0.851313
           -0.392184           -0.196654             1.43904
            -1.40989            -0.68008             0.44022
           -0.555159            0.718723            -1.65818
           0.0266687            -1.65364           -0.155594
           -0.574084           -0.150823             0.29659
             0.36317            -1.42209             0.85512
           -0.650903             1.59071            0.295484
            -1.56261           -0.570322            0.788911
            -1.17077            0.649764           -0.666338
            -1.29116           0.0892904           -0.013339
            -0.23234            0.376708             2.45325
           -0.716609           -0.525424             1.47655
           -0.353665           0.0795984            -1.48941
            0.273846            0.381617           -0.368913
           0.0211129           -0.943628           0.0720854
            0.460811           -0.185267            -1.02028
            -1.08046           -0.501552           -0.264404
            0.630195           -0.707793          -0.0744769
             1.23388           -0.508696            -1.35972
            0.349634           0.0614284            -1.11285
            0.256045            0.818677            0.273564
            -3.08727           -0.952929          0.00888217
            0.236962           -0.860165           -0.182639
           -0.199066           -0.243934            0.104651
            0.472341            -3.14464           -0.867667
           -0.369685          -0.0677205            0.563463
            -1.71688             -1.2822            0.948552
           -0.103239          -0.0446603           -0.321752
           -0.926596            0.061823           0.0340333
            0.482193            -1.02724            -1.05017
            0.227086            0.223914            0.456511
           -0.708199            -1.15712            0.682351
           -0.590386            0.131393          -0.0990716
            -0.14536            0.660289           0.0968937
              2.2495            -1.05136             1.49451
            0.794117           -0.225566            0.156047
           -0.715294           -0.317203            0.346356
           -0.434924             -1.2094           -0.339203
           0.0639926           -0.877622           -0.156037
           -0.359254            -2.18054            -2.44182
          -0.0990211            -2.13324             2.37611
           -0.863101           -0.817075             1.45184
            0.464716           -0.410301           -0.452327
           -0.746791           -0.355247            -1.29415
            0.288881           -0.566332           0.0747943
            0.222052           0.0587564            0.424483
             1.79403            0.488804            0.383719
           -0.952628           -0.112858           -0.842752
             0.48066            -1.86166             3.00156
            0.737109           -0.352825            -1.31577
            0.575075            -1.79083             1.63475
           -0.334888           -0.765877            -1.21516
            -0.89662           -0.544594           -0.283778
            0.219894            0.674023           -0.272451
           -0.245714            0.138748            0.134352
            0.928375           -0.694866            -1.34099
           -0.566707          -0.0973079           -0.179672
             1.76825           -0.302849            0.289923
           -0.191555            -2.34395           -0.932372
           -0.548305             2.15695           -0.205195
            -2.13595           -0.429258            0.181022
           -0.973089           -0.934164             1.12288
            -0.13488           -0.752192          -0.0326051
