                   x                   y                   z
            0.071324             1.05119            -2.16781
              2.4063            -1.00338            -2.71767
            -3.73101              -2.832            -3.44294
             3.04869            0.846603            -1.68627
             -2.1038             5.43531             4.12265
             1.62893            -1.91958             1.34553
           -0.097953           -0.968441             8.50581
             2.30041             3.05857             4.80669
           -0.452184            -4.71549             3.59602
             2.52449             1.04986             2.79684
           -0.213169           -0.274679             4.89805
          -0.0987701            -1.22059              -6.866
            0.578824             1.74325             1.83258
             2.46998             3.13885             3.35838
           -0.101034             1.67898            -1.77526
            -2.69876             2.61508            -4.25501
            -3.34597            -2.64164             3.94354
           -0.415202            -0.83094            -2.22781
             1.69584             2.84738             2.49164
           -0.435708            -1.13487           -0.396299
            0.516063            -1.17851            0.732798
            0.247246            -3.69104             -1.9757
           -0.792435             5.50607            -5.76649
           -0.109104           -0.399087            -4.77676
            0.929435            0.456347            -4.14234
           -0.705466             2.40414             5.17954
           -0.274588            -3.14331             1.40651
             4.62689            -4.82381             3.79967
            0.864342             1.27337             4.75305
             -4.1562             1.96258             3.67984
             1.03319            -2.97648              5.6671
             2.86251            0.504335              4.3536
            0.826635            -1.48833             3.73705
            0.760761            -1.19622             2.34059
           -0.599565           -0.483624            -2.83708
             3.69361            0.136567             2.39475
             5.32563              1.8551            -3.65092
             3.93809             1.85213             6.00304
              1.2064           -0.925968             1.49035
              1.8679              3.5756            -2.06566
            -1.10231             1.77412             1.89551
            -1.02009           -0.411353             3.93633
            -0.79055               3.147              6.1951
            -2.04844             1.16569            -6.79863
            -3.79281            -4.09238            -3.38947
            0.258391             1.65852            -5.05074
             1.35466            -2.14504            -3.92125
             -5.6203            0.584221            -6.04818
            -1.55208           -0.724165             -2.4725
            -2.19248           -0.358963            -1.85776
            -3.57492            -0.18744            -3.38942
            -2.41064            0.301737             2.64142
             1.22832          -0.0731952             -3.6823
            0.435761             1.54008           -0.844524
            -0.25389             2.27662             4.20059
            0.749926             2.60363             2.84415
             3.89724              1.0587             -3.4851
           -0.727065            -1.21158             3.15498
             3.26507            0.202701            -3.20238
             1.12014           -0.772854            -4.31064
          -0.0763718            -2.77195              4.5432
             1.11448             3.20581            -4.16872
            -8.43991            0.298052             3.79203
             2.56369            -3.81599              2.2125
             1.70241            -2.09173             4.13879
             2.07779           -0.521814             3.97435
           -0.781288              1.6118            -1.15158
           -0.248077             1.72498             3.80261
            -2.30827            -1.26094            -7.27729
            -1.02725           -0.231466             5.06294
             1.55948           -0.327612               3.525
            0.902115             1.58851            -2.37212
              3.3032             1.32589             -3.3603
             4.39181           -0.197213             7.09019
            -3.29069             2.63359             3.81214
            -1.26869             2.04904            -3.01388
             1.00213             2.72371             1.61274
           -0.594823             2.44605            -7.30647
            -2.93243             -2.5337              7.8073
             1.28411           -0.929676             2.71363
           -0.652443             2.68629             3.14234
           -0.885108           -0.920069             7.85837
           -0.568655             2.67395             4.20447
            -0.57348            0.927463            -4.99972
             0.87012            -2.40138             3.47566
           -0.403353             3.85297            -2.08871
             3.79729            -1.77888            -3.38069
             0.78378             2.89576             1.56839
            0.495713            -1.39411             3.98984
             1.54509              2.5463             5.64141
            -3.39728            -3.04392             9.69273
           -0.833083           -0.984381            -3.45409
             1.76705             6.74367             -5.6771
            -1.10902             1.42243             4.93836
           0.0369199          -0.0806951            -10.3346
           -0.363206             1.36896             6.50899
            -3.25311            -1.40623             3.05975
           -0.380134             3.22524            -1.58873
             2.31785            -4.44012             2.41899
            -1.13497           -0.135613            -6.28497
            -1.86968           -0.922116            -2.05243
             -6.6798            -4.45217             4.30384
            -6.57168            -2.08033              4.6887
            -5.88457             3.10834            -7.00642
             2.89783            -2.81257            -3.63645
            0.112761           -0.766372             4.77158
           -0.738294          -0.0661636            -1.46668
             1.71122             2.06163             2.04552
             1.79946           -0.437555            -1.22825
            -2.57195            -1.73787            -2.55324
            -2.53062            0.468797             4.57237
            -2.07458             1.07183            -3.52232
            0.727415            -3.66788             3.31738
           0.0720874           -0.525784            -2.89776
             4.26928             1.72799             3.36753
            -2.57911             1.52717             4.89293
            -3.55381            0.349741             2.74322
            -1.07402            -5.63795            -1.91514
             4.06575             1.30059             3.51062
            0.779652            0.323319            -2.58128
             0.56873          -0.0766485            -1.29285
          -0.0462468             0.55687             3.38692
            0.805542            -3.05072             3.65959
             3.67486            -3.49328              4.7363
            0.556301             0.13612            0.103413
            -1.89593           0.0530358            -2.77381
            -1.02513             1.57621            -2.89942
             1.09071            -1.02861             5.78764
             3.26921            0.326294            -2.29664
             3.18668            0.643647             -3.6383
           -0.272529            -2.32972            -3.69119
          -0.0804033            -2.26109             6.51845
           -0.107838           -0.690804             1.34279
           -0.839087          -0.0109545            -2.00974
             2.63313            -1.75655             6.26327
             0.38635             2.36796             2.06585
           -0.419941             -3.1564            -2.81949
            0.662148              1.7066            -3.55315
            -1.76402            -2.07258            -7.37356
           -0.820036            -2.32353            -1.99856
             3.62901             1.58651             4.96066
            0.659752           -0.425795            -1.18036
            -2.79481           0.0739954            -2.88526
            0.986092            0.355403             1.80118
            -4.59752            0.693514            -2.57385
            0.614296            -1.12802             1.93329
             -2.0847             1.82648            -3.76232
           -0.151624            0.439119            -2.70634
            -2.90246           -0.260657             8.78028
            0.231057            0.647939             -1.7304
            0.357746             3.01074              2.7382
            -2.07961            -0.55483            -2.93655
             4.12285             4.25618            -2.22456
            -1.74559            -1.44605            -2.21917
            -2.48055            0.473813            -2.94901
            -4.75139             2.69027            -3.82718
           0.0597263             -1.2443             2.49858
            -3.53448             2.63233             3.64303
            -4.48212            -1.12641             3.14869
             1.09156            -2.67289             1.77793
           0.0305682           -0.314967            -2.64055
            -2.05803            -1.50475             5.54539
             1.51945           -0.556342              2.4706
             1.59615            0.102953             -3.1375
            0.911916           -0.970264             0.78054
           -0.452412            -2.15402            -6.53551
             1.77478             4.56756             -2.1196
            -1.57792           -0.607626             4.26432
             1.87213             2.88234             3.39338
            0.913443             3.97566             5.45161
             1.19001            -2.05347            -3.03273
             -1.4033             2.94328            -3.90327
             3.45492             -0.1263            -4.39474
            -1.43717            0.394777            -1.78715
            0.355741           -0.830339            -6.01973
           -0.903348            0.200218              4.1529
             2.07716             3.42937            -2.63337
             1.47583            0.318954             2.87956
               1.507             4.71272            0.875484
             1.75094           -0.687815            -3.19075
             -0.9713            -2.58068             7.78729
             1.87779             2.40122            -4.56476
           -0.129877           -0.927161            -2.89274
             2.71072            -6.53282             2.79476
           -0.695093            0.498059             6.17766
             1.38569            -3.49558              4.3165
            -1.69698             1.10454            -5.46975
             0.81481            0.660219             6.86171
           -0.452311             1.56055            -1.73088
            0.891701             1.07044             4.66681
            -4.34948           0.0589032            -10.4058
            0.234788           -0.963574             2.37658
           -0.536101             1.19872             8.12643
            -1.39181           -0.239309             2.29673
            -1.12944             2.23936             4.63301
           -0.755128           -0.803988             2.33039
            0.157715            0.230204             3.85487
           -0.636855           -0.290256             1.76107
            -2.87375            -3.08904               3.158
          -0.0225802            0.155125              3.1565
             1.45396            -3.17627              6.1122
            -1.37015             0.66301             1.81622
            -6.89417           -0.971783            -6.79794
           -0.998459             2.67587              1.8672
           -0.192726             1.15906              3.2012
           -0.895681            -1.16513            -3.01276
            0.611274            -2.70481             4.59267
            0.751967            0.899637             4.98199
            -2.41516           -0.633012            -3.18113
            -1.08249            0.506029             2.33709
            -3.61784            0.385713            -2.26779
            -2.90143          -0.0953157            -5.46884
            -4.41365            0.273863             4.21824
             2.34746            0.593247             3.81408
             1.64538           -0.869206             2.46612
             1.51923           -0.232565             5.90341
            0.184001             0.82052             2.60052
             -3.0472             3.13131            -5.84309
              1.8335             2.78974             8.30346
            0.239781            0.738844            -3.95129
            -1.09635             -0.3076             4.34058
           -0.177484            0.525606             -4.7536
            -2.49225            -1.36142            -5.63598
          -0.0545561            -2.59576             3.03951
             -3.7328            0.560269             5.46518
           -0.243282           -0.407996             2.22112
             1.08566             2.63549            -2.45035
            -1.22241           -0.311135            -1.98157
           -0.221498            -3.07706             3.23464
              1.9949            0.652391            -3.30118
             3.05339            -4.71385             2.03385
            -1.77356           -0.241181            -1.81774
             1.10007           -0.240934             1.93641
           -0.696278            -0.39872             4.54922
             0.12616             3.24055             1.88233
           -0.990568             1.02299             2.55682
            -2.42023            -5.83394             5.03117
             2.46263              0.3588            -3.57866
             1.59192            -1.50372             5.31589
           -0.660561             3.11614             -4.4331
             -3.4241            -3.46337             1.97853
             7.16712             5.86104             3.79139
           -0.589652             3.09548             2.95223
              1.1838            0.400137             2.93997
            -2.95202              -2.214            -4.33381
           -0.653295            -1.06008             2.68798
            -2.56896            -1.82381             1.88227
             4.02181             -1.5098             5.99878
           0.0811592            -2.01163             4.81704
             1.28781             7.77834            0.526971
            -5.06577           -0.995172             4.02934
             1.57123            -2.83451             5.92271
            0.542694             0.61685            -1.75098
            -3.59848            -3.12985            -2.64254
            -3.16511             2.57165            0.430505
            -1.03862            -3.16184             5.22088
            -2.58619            0.276098            -4.19502
            -3.46193             -4.7468             5.64935
            -1.04281            -1.31038            -1.41385
             0.79283             1.75845             3.82981
           0.0933589             1.85446            -6.98288
           -0.792053             1.03055            -4.50049
             1.80845            0.402009              2.9211
            -1.52924            0.659086            -3.46187
             3.27218            -1.04694             3.69364
           0.0764223           -0.952409             4.90656
            0.871859            -2.26468             1.92699
           -0.256702              2.7897             7.21932
             1.14122           -0.497095            -2.07818
              3.5298             3.50196             2.47966
           -0.464688            0.414346            -4.50364
            0.389485            -3.18511            -4.29561
            -2.46564            0.325111            -3.12724
            -2.12119            -2.28867            -9.39952
           -0.729897             1.39684             -4.7286
           -0.149474              5.9369              7.3536
              5.6278             1.41678             3.60203
            -7.01679             1.74308             3.26039
             3.51612            0.279872            0.949514
            0.285605            0.613172             1.83816
             7.45818            -4.82919              4.4985
           -0.737455            0.662119             2.75589
             1.78553             4.50338             8.22248
            0.307068           -0.728097            -1.57147
            -2.40615           -0.212239              3.6649
           -0.285714             3.03793              3.5669
             1.12644             1.14131            -3.53159
            0.501344            -1.44311            -3.44383
             3.10255          -0.0611003            -3.72511
             2.73232            -1.13636             4.31851
             1.39519             -0.7571            -5.64678
            -0.15519             2.93429            -2.64583
            0.764718           0.0796403            -7.77312
           -0.288227           -0.703875             7.38909
             2.29911            -1.90467            -4.74871
             4.06855             2.31326             8.55135
           -0.177241             1.70096            -6.08181
            -2.58107             -3.2229            -3.36552
             3.77092             4.26863            -5.26712
             1.57866            -1.54514            -1.73221
           0.0423952            -4.46875            -2.37059
            0.738989            -2.22188             2.21549
            -1.70119           -0.692191            -1.33924
            -2.23871            -4.22817             4.42311
           -0.705694            0.767364            -2.48632
             4.17685             4.69768             3.48752
             2.24764            -2.63266             7.92478
           -0.145492           -0.897412            -1.74427
            -1.08986             2.21035            -2.80841
             1.93321             1.78315            -5.35469
            -1.73217            0.308461             1.90469
             -1.4651            -2.47103            -2.29629
              1.3179            -5.11564            -1.71924
           -0.232245            -1.64232             -2.2267
            -1.40844             6.73334              1.7601
             3.18765            -3.57565             -7.9868
             5.30034             2.67111            -5.70183
           -0.843408              2.0971             2.20277
            -1.19557             1.43498            -2.42366
           0.0773338          -0.0834465            -4.47233
            -1.87664             2.20674             4.89361
           -0.980072           0.0619525             3.92019
            -2.28561             -2.0732             4.01652
            -6.55114            0.508927            -5.14181
             3.00584             -2.7239             9.01982
           -0.684583             4.28227             9.85666
           0.0900535             2.58001             -2.2161
           -0.760741             2.23256            -2.38016
           -0.566565          -0.0293849            -3.40399
            -2.59096             1.72459            -4.54757
            -2.49632             0.68451             2.78909
            -1.44452             2.70446             11.2546
            -1.03806            -1.76619            -2.62279
            -1.72176           -0.404551            -1.17813
             -1.0236            0.776767            -3.04476
             1.73737             4.86403             2.77118
           0.0859111            -4.47281             2.13489
             1.52416           -0.960218             3.78798
            -2.26995            -1.95864            -0.98412
            -2.37786            0.923019             1.36307
             3.18962            -0.82069            -6.11691
           -0.899002           -0.523537            -2.20431
           -0.421604            0.387086             1.41046
             3.54652             3.43841             2.24495
           -0.302682            -2.15358             2.73332
             2.23949            -1.78371             -2.8503
             2.06107            0.917632            -4.28362
            -4.10777             5.71823             7.47521
               1.652            0.120902            -1.15883
            -1.88918             2.33519            -2.90011
             1.35426           -0.180518            -4.18149
             -3.0639            0.172356             -6.0243
            0.103691            -5.20306             5.60664
            0.438822           -0.946272            -4.07193
            -1.19141             -2.3693             3.11575
            -1.45018             3.97812             3.14349
             5.15076             3.79462             2.92071
            0.484725            0.121249            -2.52285
           -0.385621            0.645301              1.4174
           -0.211073            0.681461            -4.54129
            -1.90726           -0.475826              2.3895
            0.230681            -1.08649            -2.31868
           0.0520484            0.517499            -3.85671
           -0.300197             1.86169            -5.08283
            0.625523            -2.38305             4.49448
             1.06189            -1.90638            -2.77406
            -5.87549             2.33192             2.48862
             -5.7301            0.909596             4.74749
             1.95122           -0.132662             3.93815
            0.751908            0.945341             2.23583
            0.370576             1.88948             6.67312
            -4.26374             5.47042             5.12359
             2.07269           -0.442482            -2.59848
             1.86488             1.55096            -4.61309
            -0.99378           -0.720327             2.55676
            -5.57045             1.79793             9.63894
             2.93053             -1.4066             2.06273
            -3.07808             4.81429             5.93894
            -1.09845            0.887935            -2.30263
             3.46906            -5.29058             6.52391
            -4.39906            -1.87794            -2.20172
            -1.15033            -5.09268             5.76416
              4.1402            0.941177            -4.50376
             2.87854             3.35092             2.48405
           -0.197948             1.06785             3.53891
            0.785427            -1.50796             3.89784
            -1.23364          -0.0781975              3.3538
           -0.937676           -0.861211            -3.43748
             2.55342            -0.82702            -4.21503
            -4.83147           -0.820642            -3.34471
             2.01789            -1.58606             3.77797
          -0.0249089            0.372714            0.701455
            -1.92472            0.948077             4.13216
            -3.69329         -0.00133423             5.75519
            -1.73733           -0.470495             1.83317
            -2.30618             2.19717             2.58551
            -5.39975           -0.593533             2.29342
          -0.0710027            0.744445             2.09157
             1.17609            -1.47334            -5.49312
            -1.04607             4.23742             2.39003
            -2.89409            -1.30514            -2.54843
            0.132598            0.459361             2.51207
             0.11923            -1.33589            -3.40276
             4.02628            -8.23842             5.01001
             1.87279             3.78752             -3.4649
             1.74725            -3.58059             5.24041
           -0.382926             2.50144            -5.21311
            0.429706          -0.0903636             3.50578
           -0.830411           -0.856186             3.39492
           -0.711098             -2.9532           -0.642586
            -3.02728             1.48014            -2.33962
            -1.84188            -4.58828             11.1755
            -0.68863            -1.91912             4.28433
             1.34819             2.77526            -2.41538
            -2.83884            -2.40946             9.68934
             -1.7055             2.11004             6.31678
            -4.48988            -1.37111            -3.97784
             2.12793             1.43773            -4.74683
             2.68118            -2.46995            -3.96564
             2.63585           -0.323645             5.21057
              2.2797           -0.280213             6.79965
            0.461437            -1.36274              0.6455
            0.373156             1.50871             5.55187
            -2.70774           -0.474796            -3.91673
             1.42537           -0.651339            -5.53134
             2.80744             1.57231              3.3179
           -0.133081            -3.93747             2.31673
           -0.153716            -3.97749             3.64393
             1.04729             2.74339            -4.62818
           -0.845096             0.21261             2.64852
            0.477966            0.807807            -2.41835
             2.24466            0.151028             1.58414
            -2.26577            -1.12013            -3.69881
            -1.29308             1.21222             1.64516
            -1.00764            -2.26048             -3.0929
             4.07889            -5.59944             4.45027
            -2.74166            -1.25341            0.487563
            0.961463             1.21914            -5.51359
             1.71715            -2.51583             4.09301
             5.16212             4.72596             -1.9582
            0.636216             0.73401              -3.723
            -1.27254            -1.44783             1.73215
             6.62356             2.21022            -9.03688
             1.52806           -0.403719            -3.24716
             3.06795            -3.14924            -3.09317
            0.645531            -2.38612             2.83008
            0.963329           0.0613413              4.2643
             3.47431            -1.07116            -3.35011
             1.34611            0.477228             1.77234
            -2.96584            0.444548            -8.27495
             1.74246           -0.392625            -4.80574
           0.0388067             1.84934           -0.543672
              5.3001             7.32235             3.69195
            -3.41483           -0.228961             2.45099
             3.03111             1.94188             2.37978
             1.10412             1.21518            -4.80566
            0.540361            -3.70606            -1.54762
           -0.393009             1.55569             3.58602
              2.3339           -0.373003             1.54432
            -3.49556            -3.39493             6.12836
             1.69217               2.279            -4.68516
             2.24806            -1.99314            -6.98655
           -0.351847             2.92048            -7.91927
            -6.52195            -1.40669            -4.79964
              1.0806           -0.103935             2.41185
             2.25828             1.30554            -3.82345
            0.740199            -2.78075            -4.98863
           -0.919268             3.19002            -7.46038
           -0.956892           -0.556674             -4.3449
           -0.882006            -0.51063            -2.45413
             -1.5825           -0.112727            -3.64604
             1.62783          -0.0621859             2.31034
            0.753072           -0.465349            -2.49714
             1.16358          -0.0661931             2.21082
              2.4948             2.62596             2.41144
            -3.47219             4.02615             1.45063
             6.62041            -1.59092              3.6784
             2.33766           -0.993339             5.28192
             -2.6858             2.82502            -2.23701
             4.23152           -0.466081             6.29856
             1.38266             1.74491             -5.6297
            0.489802            0.461307             1.81098
             3.52454             2.10534              4.2256
            -1.71386           -0.859219             3.64729
             1.07539           -0.852901            -5.06008
             2.20397            -1.02103            -3.17297
             3.23821             -2.1937             2.08108
             2.25526             1.88118             3.06919
             -1.2055             2.30676            -4.07908
            -1.04615           -0.202146             4.59641
             4.96705            0.228062             2.40747
            -1.63735            0.919283            -1.70953
           -0.557798            -5.15297            -2.50551
             2.21686           -0.745574            -4.94284
           -0.907067            -2.80585            -3.64144
            -2.39092            0.845322             3.08067
            -3.82115            0.563495             1.69188
            0.398881             2.03782            -3.99225
             1.35835           -0.386436              1.6104
            -1.30715            -2.28952              5.0562
           -0.808469           -0.232725            -3.18707
            -1.78126            -1.17035            -2.80903
           0.0800316             1.28992             5.11462
               2.072           -0.364428             2.36995
           -0.527143            0.107548             2.78765
            -1.87331           0.0570988             2.41132
            -4.71638            0.311625             6.38442
              2.5735          0.00433333              1.7002
           -0.112896             2.39338            -8.24037
           0.0358057             3.73387              4.9052
            0.631663            -3.52538            -1.98191
            0.711052           -0.916101            -3.08807
             1.71036            0.236668             2.16617
             3.29639             1.13675            -5.39939
            0.145314             3.70682             1.46798
           -0.414684            -1.83763            -3.48737
             -1.5917            -1.18556              6.3207
           -0.397202            -2.22058             1.84168
            0.461031           -0.499422             2.92039
            -3.72866             5.28952              -5.762
             1.40713           -0.231096             2.60895
             0.43178            0.260004            -3.34246
            -1.53075            0.179687            -8.10001
            -1.99301             1.43546             1.74444
             1.37769           -0.155624             2.97748
            -2.06765          -0.0657212            -7.83551
             1.67882             0.36147             1.78217
             2.63693             8.54842            -2.26445
             -1.6833            -0.26836            -4.65089
             1.14448            -1.05978             4.67166
