                   x                   y                   z
            -3.09246            -1.27969             1.31923
           -0.631725             1.40991            -2.19899
             4.86982            -5.68907            -4.94677
            -1.77533            -3.09936             2.88234
             2.37611            -3.33423             1.55883
            0.343801             6.62999             6.14799
             2.62302             5.07585             -5.0988
            -1.69268             3.04817           -0.745819
            -3.68622            -1.60171             6.42422
            -3.42641             2.57941            -4.90482
            -2.04176              2.2702             1.69428
            -2.92915            -2.45243             6.94903
            -3.40415            0.105187             3.07112
             4.12561             -2.3712             5.01914
             3.44565            0.914935             2.75875
            -1.42954             1.96516            -3.38854
              2.9646            0.993386            -4.31765
             1.44711             1.93823            -4.45238
             1.31805             4.37393            -4.67493
            -5.15769            -0.36589            -4.69226
            0.967346             1.43952             2.56798
             1.96105           -0.195194            -1.26809
            -1.63849           -0.683045            -3.16994
             1.44846             4.22498             5.46472
             1.94243            0.478632             1.57704
             2.03968           -0.925966            -5.49199
             3.24483            -2.05084             8.50979
             3.67011            0.471987             5.93407
             2.35586           0.0618635            0.876228
             3.63736            -4.61342             2.90336
           -0.506092            -2.10824             1.88721
           -0.951193            0.889686             4.14759
             2.38952            -1.53523             5.28683
             0.81276            -2.09306            -3.59555
           -0.690444            0.862948             6.46828
            -2.48878            -1.05488            -2.82129
            -2.60155              1.1006             3.40633
            -3.03422             1.07868            -3.81422
             1.49915            -2.81029           -0.559742
           -0.836984            0.229201             3.63489
             1.05436            0.371204            -4.88515
           -0.144637            0.684343             1.08775
            -7.55432             2.57385            -4.96641
           0.0378411             3.28747            -2.44331
            -2.74125           0.0754177            -1.32437
           -0.184969            -1.18262            -7.37241
            0.404137            -0.76508            -2.40121
           -0.936189             2.29249             -2.6821
             1.33575            -0.20346             3.11099
            -1.86962             1.87663             2.62761
            0.762927           -0.825818             1.64537
             1.68574            -1.44156             1.91164
           -0.504741             1.10841            -1.49074
           -0.843775           -0.764166             2.90926
             3.04921             1.14258            -2.87264
            -2.06139             1.63372             4.05795
            0.583094            0.675733             1.49572
           -0.447087           -0.983632           -0.764865
             3.01661            -4.75004            -6.90398
            -1.94296            -3.31421            -3.05593
            -3.30877             4.19798            -3.34305
           -0.016864             -1.2725             1.11224
            0.526316            0.645784             3.74688
            0.815558            -1.73278            -1.33355
             1.47039            -1.14094           -0.714257
            0.591488             2.30031            -2.91954
             -3.0579             1.07315             6.88924
             5.04282               3.275            -1.30067
             1.41981            -2.02657             2.01319
            -1.73061            -2.39718            -4.53277
            -1.40175             1.39582            -3.12352
             1.55996           -0.410225             2.48169
             1.56279             1.69617             4.52008
             -2.5743             3.23504            -1.86237
            0.443569             1.09691             2.91867
            -1.80795            0.708184            -6.77306
            0.495005             1.01486              1.7549
           -0.744031           -0.671172            -2.65201
            -1.16689             4.24967            -4.66429
              2.6542           -0.579467            -3.41666
            -2.52154           0.0395872             -4.7734
            -3.02668            -3.54589            -2.84087
           -0.170884            -7.25606             5.08057
           -0.477148            0.136024            -3.74791
           0.0837886             1.79843             4.35849
            0.380604             1.91258             1.80865
            -1.32947            0.648409             1.75083
             -3.4262             1.33205            -1.78804
            0.263523           -0.257388            -3.60494
             4.50222             2.39494            -5.30901
             1.02167            -1.15125            -3.88547
            -2.80016             1.06539             1.00049
             1.09946             1.06222            -1.51383
            0.683983            -1.16514             2.07375
            -1.53757            -1.53023             -1.6176
             1.41698           -0.582059             9.11443
          -0.0324457             1.08474             4.02416
           -0.993684             2.87825            -8.46938
             4.14243            -1.95024             3.97672
            -3.40739             2.75762             7.28253
            -4.66626            0.940996             2.33856
             1.64103             1.76054            -2.93139
         -0.00474156            -1.68895             3.03222
             2.20252            0.557521            -1.92043
           -0.664334            -1.86797             1.91348
            -1.03343           -0.679477           -0.946087
             6.59228            0.674497             3.88027
             1.60879             1.12731            -4.32015
             0.89243            -1.87366           -0.435998
            0.747133             2.12043             -4.8618
             1.29261            -4.13936             6.83446
             2.24253                1.93             4.85219
           -0.729585          -0.0185844            0.764501
            0.227398           -0.436439           -0.777837
            0.500871             1.07079             2.02005
            -0.64307           -0.282392             1.89087
            0.270454            0.490682             2.98778
            -4.41786            -3.70143             -2.9751
             2.34779             1.68716            -3.55321
            -3.60458             1.21529            -4.39515
             1.27115             1.35274             5.38779
            -3.84612            -6.72348            -5.18748
            -3.18292           -0.521949             3.97338
            0.735812            -3.50563             4.76292
           -0.146019             1.52158              3.3566
             2.21926            -2.86198            -4.84954
            -3.45253             5.79499             4.19038
            0.394403            -1.91495             -3.4632
             1.52011           0.0915792            0.913648
            -1.20866            -1.24918            0.826202
            -1.82981            -2.42256            -3.17008
           -0.528287             1.65463             1.75935
            -1.66168            -1.00533            -5.79246
            0.561982             1.41506             4.16154
            -2.76616           0.0299605             4.70961
            -1.36001           -0.120577             4.39538
            -1.10153             1.30145            -1.52367
           -0.113992             -3.0339             2.12721
          -0.0627987             4.67082            -3.82522
            -3.17634            0.989246             5.65627
             1.55957             2.64629             4.92701
           -0.673222          -0.0745831             8.08337
             6.47158            -4.83583             10.6462
              3.9536             3.81856              4.1707
            -3.81857             2.91267             5.08558
            0.683074           -0.169106            -4.49254
            -2.76331              1.9897             4.13179
             1.16454            0.331082             -2.5554
           -0.475053             -3.6892            -3.52868
            0.316592           0.0288171             3.23976
             1.55699             2.31587            -3.61634
             1.94292            0.494631             2.69785
           0.0883085           -0.920247              6.4193
            -6.10454            0.688053              4.2554
         -0.00250445            -0.38444             3.97466
        -0.000476294             3.40509            -3.61278
            0.650098              1.8109             1.73396
           -0.584266             3.92537             2.62268
            -1.16042             2.61315            -4.19036
            -4.29862             3.82995             4.89013
            -1.74374            -4.08378            -1.62512
             1.76512            -3.08981            -3.78135
            0.118991            -1.79284             4.03679
            -2.43504            -1.08915             2.82106
            -1.71635            0.507445             3.34981
            -3.83463             2.30616            -1.70914
           -0.472389             2.42345             4.04782
            -1.15052            0.181797            -1.72191
            -1.78244             4.58194            -3.34952
           -0.363146            0.992803            -1.60511
             -3.6843             1.68557            -1.98798
           -0.112593           -0.554864            -1.02134
            -1.17721            0.651623             2.10937
            0.011643             1.69688             3.74756
             2.11904           -0.473804            -2.69844
             5.19949            -1.08726            -8.09828
             2.60463            0.396303             -4.8529
           -0.809009             1.69967             1.21895
             2.07394             0.15512            -2.06156
             -1.6871              2.0345             4.72257
            -0.21498            -5.51467            -1.95358
            0.349466             2.79441            -5.46761
            -1.01344           -0.205134           -0.895385
           -0.438083             1.45828            -1.89993
             1.03182            -1.15212             5.24488
            -1.62252           -0.316686            -1.30981
            -1.19679             1.70392             4.84902
             2.91781             3.12551            -5.80967
             1.69477             1.31514             4.16013
            -2.82335            -1.09289             8.96905
            -7.59956            -1.69539            -5.87016
           -0.739482           -0.703155            -1.70824
            -1.97546             1.36624             7.86356
             3.93714           -0.805708            -7.29118
             2.42957          -0.0494896            0.950363
             1.03484            0.347259             1.91441
            -2.52173             2.63896             4.81958
             1.96199             2.23381            -2.81515
            -2.54604             1.35224             6.56519
             5.39499            -3.73836            -4.09307
             0.38586            0.409571            -5.82682
             -1.2981              2.4511            -2.20717
            -1.13473            0.783763             4.98957
             3.61529           -0.673376             7.04123
            -2.00702           -0.458978             2.17096
             1.85156           -0.541797            -2.98601
              1.4481            -1.95377             3.33005
             1.45045            -1.04373             -6.0196
           -0.530482            0.330588            -5.53769
            -1.03178            0.655229             1.35724
           -0.191283             -0.8888            -1.53561
            0.714021           -0.327565             2.64325
             2.90727            -1.89729             3.53189
            -2.13054            -4.07692             5.01296
           -0.689599             1.73163            -1.15044
             1.76737             2.90597            -2.26548
            0.502908             2.72597             -6.8129
             0.55261            0.333977            -4.28172
             3.54831            0.142416             3.63526
             4.83874             1.05733            -2.88014
             4.07058            0.973308             2.98272
             1.70418            0.604906             3.45242
            0.959839            -1.01913             1.89429
             4.73805              1.4235            -2.69628
            -6.36571            -1.89212            -6.23341
             4.99418             0.24324            -3.79436
           -0.472163             0.47713             5.21324
             3.82824            0.329667             -4.7453
             5.28321           -0.848391             2.81448
           -0.763363            0.869068             14.9352
           -0.230101            0.448689             6.16424
            -5.79293          -0.0663324            -5.40747
            -3.33342             6.45003            -5.84054
              -2.352            -1.63227             2.09742
            -3.33611             1.21992             2.58006
           -0.289995           -0.259976            -2.40307
             2.47205            -1.47069            -4.79726
           -0.949221            -2.73122             5.58695
            -4.91049             2.10736             4.66912
            0.789615             2.18176            -2.33685
           -0.663862            -3.05109            -2.14904
             3.39764          -0.0227549            -4.62722
            -1.41008            -1.88755             5.30199
             4.66546            -1.29721            -5.51313
           -0.881019           -0.089421            -2.13579
            -1.53072            -1.34246             1.81181
             2.77015              2.5269            -1.22499
             1.29738            0.368313            -1.85335
           -0.279226             1.41876              1.7235
            -2.43132             3.29196             4.89114
             -3.1576            -2.96595            -4.67337
             1.26662           -0.553483             2.17854
             3.86824             2.23421             3.34215
            -2.02171           0.0228522            -1.90682
             2.81437           -0.749202             2.24758
            -0.76553           -0.492207           -0.806339
               4.545            -3.53182             6.84404
           -0.032438             1.40952            -2.26928
           0.0144074            0.405304            -2.07735
            -3.85007            0.735062             -4.3251
            0.447761             0.31098            -2.83533
           -0.533928             3.49093             5.68239
            0.629362            -1.82005             1.00775
           -0.159248            -1.03515             2.76062
            -1.13416            -1.62534            -2.34849
             1.99439             1.09835             6.01168
             5.79077             1.88615             7.42687
            -8.50443             5.33717             4.88845
             2.12226             1.99931            -3.57289
           -0.258041            -2.86357             -5.5472
           -0.664755           -0.504566            -4.99417
             1.28433            0.428215              1.1107
           -0.769404            -2.29256             -7.9923
            0.668308            -0.96553             1.99854
            0.420239             1.48922             -3.4079
             -1.9893            -1.16584            -2.91608
             0.16215            -1.30932              1.6284
            0.939141            0.636702             3.18278
           -0.199667             3.66651             4.91351
            -6.00104              1.4275            -8.18555
           -0.105051           -0.615984            -3.47745
             -0.8197             1.30067             2.43315
            0.267614              0.2763             1.87322
            -3.24819            -1.27344            -1.58427
           -0.333378             1.32794            -3.36086
            -1.60888             2.12957             3.99265
             2.52869            0.515073             3.20355
            -0.72119             4.38227             4.34502
            0.674725             1.74924             2.55598
             0.11675              1.0674            -3.25439
             2.32121             1.70093             3.31558
             3.06378              3.8742             4.77454
            -1.01706            -1.15575            -1.99077
            -7.99716             5.38052              5.6707
           -0.190258             2.01351             2.56863
           -0.258292             0.13382            -3.68683
            0.258891             1.60087               2.731
          -0.0767752            -2.62827             3.01741
            -0.79001            0.441753            -1.65436
            -2.42753             -3.6526            -3.58588
           0.0313811           -0.301609            -1.68999
             4.26028             6.07359             3.88996
            -1.30153            -1.32712             6.14304
             2.35778           -0.428494            -5.82112
           0.0682835           -0.229681             3.18041
             1.15081             2.36762             6.75998
            -1.52853             2.33048             -5.1971
            0.870743            -1.24221            -5.75417
            -2.06589           -0.153858            -8.29939
            0.168691           -0.496844             5.13843
             4.99686             2.55675             8.12197
            -2.02176             8.13281             6.20492
             1.22224            -2.46331            -1.49615
            -1.08773           0.0386969            -3.22404
            -2.46427             0.30766             -7.7235
            0.819127             1.13661             2.78546
             2.03833             2.78308            -8.63319
             2.85397            0.353839            -5.27419
           -0.888831            -7.60709             5.07189
            -2.03946             1.49804             2.39009
           -0.147548             1.93604             1.68132
             3.67163           -0.759795            -1.72403
             3.69246            0.531144            -5.09464
             2.24065             3.07902            -5.68682
            -2.11962           -0.613368              5.5083
             1.69332            0.928847            -2.03769
           -0.710821            -3.53556            -5.39247
             1.73286            -2.24004              4.9625
            -1.02185              2.0967             7.23136
             -0.4314             3.91666            -3.10017
            -2.78874            -2.67718             -6.0507
             4.75574            -3.99563            -5.01029
             3.51222             5.21524             7.00731
            -2.23398             1.45662            -8.58937
             1.98692            0.455942             2.23039
            0.628568            0.557442            -4.59339
              2.9088            0.543077             3.00161
            -2.11751             2.83122             5.52281
             1.96788            -3.00675             3.30155
             10.0415            -0.82515             6.94147
             -1.8921           -0.455024            -4.27814
             3.83273             2.04053             1.76543
            -2.56287             4.00997             2.75259
             1.34129            -3.05027             6.95824
            -4.20702            -1.51126             2.04734
             1.77555             1.32925            -1.82273
             3.08908          -0.0590863             5.52035
           -0.220302            0.688989             1.85504
           0.0398189             1.18982             2.50919
             0.16444            -3.55034            -3.94002
             1.59233             2.74356            -3.07326
             1.23791             1.32793             4.35417
           -0.167406            0.131948            -2.73698
             2.03102            0.919051            -4.03018
              1.4248            0.530188            -3.47979
           -0.876621           -0.561175             1.99756
             1.06496          -0.0272439             1.56332
            -1.74636            -1.10579            -2.01958
             2.61387            -4.01643             7.62351
            0.492914            0.728239              2.3607
           -0.591628           -0.351802             2.90486
           -0.418901            -1.10386            -6.41148
             3.24608            -1.11188            -4.55711
             3.60667            -2.90234             7.60502
            -1.77439            -2.94134            -4.24744
             4.23907               2.038            -3.13634
            -2.08476            0.227911             3.98081
            -2.76328             1.05253            -4.68588
            -1.65973            -2.19073             1.56686
             4.31431             1.58489             4.44135
            0.993229            0.246227            -4.42352
             1.44478            -1.10366            -2.22005
            -1.94276             3.52111              1.3204
            0.814508             3.18466             4.72099
           0.0861398            0.275372            -2.34995
            0.656494           -0.934695            -2.65783
            -1.74008            -2.31115             2.98132
           -0.833311            -1.44862            0.568318
             2.29825            -6.21873             2.90982
            0.578731             1.70057            -5.53986
            -3.60442            0.317414            -2.89148
            -4.87047             3.37641            -2.33765
            0.357355            -2.96369            -2.43078
            0.523867            0.168721            -3.24738
           -0.681626           -0.413073            0.588701
            0.504114            0.197182             2.25898
           0.0682775             1.13507             2.11173
           -0.399851             1.15245            -1.70038
              4.3353             2.97504             3.64587
             3.50625            -4.86232            -4.27928
            -0.15658             1.24888             3.50414
            -3.26257             1.65262             2.74401
           -0.958851           -0.758299            -7.33605
             8.34583            0.630339             4.00803
             1.32495             1.76541             -2.3902
             0.30715            0.138277           -0.207118
             4.13592            -4.09594              2.3921
            -2.47528            -2.53742            -3.46786
           -0.229812           -0.728464             1.77293
           -0.173302            0.870969             1.40751
            0.702429            -2.29095             1.81083
            -4.44106            -1.80635            -5.85563
            -1.27353            0.111961             2.17699
              1.3938            0.146267             3.14878
           -0.454751           -0.493561             1.27866
            -1.28023             2.78591            -1.44627
            -2.88893            -2.02512            -6.45498
           -0.242965           -0.452406            -2.79941
             1.36603             5.22768             6.85229
           -0.159682               2.358              2.4555
            0.128688            -0.77383             1.22942
           -0.316169              2.7216            -2.07074
            -2.17875           -0.905544              1.9076
             2.96799            0.328178             3.86607
            -2.20778           -0.472446             2.54251
            -0.53546            -1.00759             -3.2282
           -0.249365            0.140046            -2.51532
            0.107006           -0.893147            -12.4823
           -0.354768            -1.80569             4.25628
           -0.139121             1.34072             1.50405
            -2.09118             0.41228             2.58994
              2.0373              3.1584            -4.82008
             2.34974            0.536809             3.36763
             3.87543             3.25981             4.21267
           0.0543993            -0.44108            -1.19252
            -4.22678            -1.52856            0.996241
            0.550637             1.75439            -3.03177
             -2.9729            -6.11633             -4.4649
             1.08504            -1.28219            -3.56231
             1.26318            -3.14046             3.91335
            -4.64547             2.39108            -2.23844
            -1.78358             4.26048             4.06184
             2.86659           0.0347433            -6.54279
             1.01547            -4.46533             6.02836
            0.571187             2.63773             4.38738
            0.870679            -1.81187             2.66683
           -0.116113           -0.825306            -2.22984
             2.77215            -4.62365             5.03573
             1.44102             1.05987             4.88038
             1.79267              1.8325            -3.64249
            -2.01407             5.86374              1.4206
             2.79147             3.81034             5.31504
           -0.240356            -5.17131             2.80133
            -1.20175             1.67676            -3.59374
            -3.86969            0.431222             4.34151
             0.51893            -1.69972             3.87466
            -1.56173           -0.193133            -1.58846
             2.44729            0.401853            -2.58312
           -0.643967             5.48402             2.79652
            0.343667             7.46868            -5.49769
             2.05198             0.23031             5.77327
             1.90405           -0.162929             3.68057
            -5.53359             0.37664             4.26759
            -0.47121            0.496342            -7.61857
            -1.54511            -1.11058            -5.16361
           -0.567519            0.324813            -3.71579
           -0.685105             2.64682            -3.49388
           -0.782387            -1.83996            -2.05966
            -4.08331             2.61873             2.53902
            -2.83794            -1.91118            -2.01688
            -1.11477             2.31254            -3.75569
            -2.51173           -0.166173            -1.38954
            -1.27845            -1.19663            -7.65395
           -0.665734            -1.13958            -2.93362
             2.06146            -3.07661             5.71721
           -0.775265            -2.31159             2.13175
            0.507788          -0.0991063             1.47716
            0.239637             1.79669            -5.18406
            -1.78572            -1.94177             4.28847
              1.7706            0.148728            -4.10925
            0.111248           -0.658138            -10.6363
            0.819033            -1.80432            -3.85934
            0.397045           -0.412595            -1.98065
             2.59047            -1.02384            -1.45984
            -2.88596            -2.21254             2.76791
             3.46272             3.99248             6.33122
            0.440952             1.52138            -3.55569
             4.81037             2.73306             5.73144
            0.830985           -0.531746             2.35706
            -1.45361             -1.5634            0.881232
               1.396            -5.83191             3.78946
            0.746703           -0.344615             4.04162
             1.75196            -4.10593             4.45812
           -0.871296           -0.509101               2.972
           -0.418677           -0.955684             8.10437
           -0.124261            -1.62829            -1.73122
            -1.04146            -2.06293             -3.3549
           -0.662599             0.73085            -3.41667
            -2.54852            -2.17523            -4.65438
           -0.670725          -0.0567112            -2.68126
            0.261865            -1.23893            -3.32682
            -3.19648             3.41184            -2.66626
             2.63288            -2.96133            -2.51745
             2.34202           -0.133137            -3.93033
             5.79541          -0.0656152            -2.94427
           -0.648478            -2.98298             3.31714
             1.93625             -0.9373            -4.14659
            -2.21697            -1.51162             4.36845
            -1.53906               1.351             2.48995
            0.540691           -0.962074             3.46029
            -1.86617            -1.45172             -5.0983
            -1.88283           0.0717744            -2.83276
             3.30722             3.13707             3.75386
             7.98389             -5.0382            -7.42138
            -1.41759             0.23884             4.24493
            -3.44945             0.24351            -1.63301
            -2.22248            -5.28883             3.97899
            -2.10061             1.49292            -3.00388
             2.16829             -1.3008             3.27344
            -1.74203             4.69752              3.2873
             -1.5146             1.25931             2.91352
            -1.09986            -1.02706             6.27593
            -2.24353            0.605836             2.35672
            -0.18831             1.04304             2.51583
            -1.87025             3.53322            -5.35566
            -1.98357           -0.941077             3.78271
             1.66329            -4.06979            -3.03351
              1.2358           -0.720222              2.7302
             2.40499            -4.00189             2.44269
            0.516852              4.8756             4.76836
              -7.758           -0.259625             2.77709
            -2.45598           -0.673738              5.6584
             2.76871            0.776355             -1.2975
             -1.0297            -1.18845             3.36252
            -1.96601           -0.770771            -2.27836
           -0.143185             3.05362              3.4899
            -1.01408           -0.631085             5.02603
             3.88972           -0.913879             2.56307
            -1.09329            -1.95234            -6.80993
            -1.92854             1.84054             -1.8339
           -0.168052            0.850622             5.86756
             1.32107           -0.683077            -1.98035
           -0.010788             3.95887            -1.65043
          -0.0538492             2.10858             2.41156
            0.746035              2.3981            -3.07658
            -1.58442            0.312841             3.43166
            0.510097            -2.79862             -2.9552
          0.00466033            -4.05707            -4.73122
             2.79423             2.59853             3.32017
             2.86303            -2.58873             2.22327
            -1.32378             4.34531             1.23226
            -2.23475              1.4656            -5.54996
            0.398848            -2.36809            -3.17003
             2.30824            -4.96193            -3.46571
            -2.18914            -2.48412            -2.26813
             2.37426           -0.471324               1.959
            0.233692            -2.08389             3.67187
             1.22868            -3.72555             3.80976
           -0.195264             4.41041             3.55147
            -2.13932             0.98175             2.34028
           -0.299247            -1.38345            -2.29226
             -1.9123              1.5609            -2.84317
            -1.53835            0.902536            -5.28418
            -2.28524             2.89687             3.23011
            0.446109            0.691901            -2.75597
            -2.79611              0.1761             2.18386
             1.07172              1.2072             4.33035
            0.306548           -0.281615             1.66541
            -1.13005            -1.34579             2.82874
            -0.79118            -1.37819            -1.65188
           0.0989402             1.63865             2.31539
             1.27873             2.95133             2.44847
             3.38915            -3.07338             4.69451
             2.16835            -1.41677             9.41083
             2.99827             2.92911              1.3424
            -1.42733            0.268786            -1.27888
             5.94275            -1.56136             5.98301
             2.65233           -0.834365             -2.9474
             1.13083            0.151991             3.84919
            -2.18907           -0.332058            -3.05106
            -2.47517             3.71164            -2.30005
           -0.599119           -0.478761             1.83844
           -0.737309             1.63264            -1.26352
            -3.68853             4.69267              5.7763
            0.719161             2.58579           -0.780783
           -0.444548             2.19515            -4.26239
            0.537422            -3.87683            -8.86644
             -1.4096             4.87266             3.31447
          -0.0704307             2.22062            -1.27905
             1.00777            -3.16617            -1.92944
            -7.01819             2.23747             6.19812
             3.54678            -3.51972             5.39234
           -0.522079            0.138538             2.37632
            -1.43718              3.0831             7.20618
             3.03963            -1.92825            -1.66774
            0.493486            -1.75822            -4.06204
           0.0658935            -1.67233            -3.27411
             2.19902            -2.19569             4.27823
             4.79225           0.0527049            -4.18142
             3.95499             1.95809            -7.20488
            -1.96696          -0.0152233              8.3737
            -5.03422             5.71271            -4.71436
             2.00398             4.58446             4.53095
             3.82644           -0.256159            -3.86167
          -0.0900706            -5.93938             3.11205
            0.522167             -1.1985            -3.26785
            -4.23154             1.23979             5.15019
             -2.6158             0.25895             5.46973
             4.27415             2.12285             3.47533
             1.08778            -1.42867             1.24094
             1.44867             2.01863            -3.15088
            0.499562            -1.97691             4.42808
             1.27313            0.247758            -1.98275
              -1.334             2.07641            -5.78298
           -0.910777            -4.12336             2.93205
              1.1391             1.47532            -2.85408
            -2.94345            -4.70235            -4.71418
            -1.36206            -3.84984            -3.18909
             4.72941            0.684295             4.15981
           -0.775706            0.668583            -3.36252
           -0.968995            -3.24477            -3.08966
           -0.499163            -4.41085             4.46303
           0.0127753             -2.9441            -4.77835
              -3.311             7.36942             5.93239
             1.72024            -2.27524             3.49414
           -0.393793            0.645511             6.87888
             1.69129            -1.27411            -1.57412
            -2.77143            -2.93713            -4.69238
            -1.50358            0.411187             1.32506
             4.47962           -0.192485             1.10554
            -1.47601            -3.07396             3.13408
            -2.19779           -0.796471             4.06529
            -1.48697             5.37775             2.64783
             2.25731            -1.65223            -2.84836
            0.302916            -1.51428            -2.50641
             -2.2927            0.542217            -3.84815
             1.20132            -2.31515             6.50211
             4.29896            -2.75409             2.48435
             1.49319              1.1576            -3.14283
             -3.6837            -1.28545            -15.0424
             1.22901            0.125577              1.6225
            -3.19831               1.121             1.90327
          -0.0755127             1.47787             2.65421
             2.05474             1.44812             2.96384
            0.805106             2.40698             4.27352
             2.12429            -1.21906            -2.14118
             1.05769           -0.638393             1.71578
           -0.867068            -3.42187            -3.74024
            -1.32799           0.0390613            -4.00822
           0.0674432            -2.18203              3.5568
            -2.12863             4.35985             3.41589
            0.889298           -0.482338             1.72831
             1.35997             2.47086             1.45222
             1.18525             1.28898            -2.11453
            -1.80744            -1.65459             6.06521
            -3.23838            -2.50235             -5.0012
