                   x                   y                   z
            0.235402            0.886843           -0.546602
            0.594326            0.224802           -0.336523
           -0.371861            0.486641           -0.480633
             2.05025             2.02182            -2.29371
             1.75137            -1.37046             1.49345
            0.547374          0.00240061            0.326099
           -0.461092           -0.928919            0.535574
            0.432931             1.38974           -0.702767
            0.741775           0.0300704            0.866616
            0.157933             0.24766           -0.268157
            0.138996            0.734625           -0.374799
            0.444271           -0.150116           -0.232207
             1.29423           -0.594795           -0.802849
            0.475701           -0.547175           0.0825478
            0.754048           -0.115714            0.284559
            0.592879             1.34971            -1.59256
             1.26806            0.110198            0.734458
           0.0817337          -0.0631151            0.406575
            0.150596           -0.270578            0.365597
          -0.0871043            0.044944            0.302484
              0.4743           -0.655185            0.290108
           -0.569832             0.68913            -1.37683
             0.96604           -0.440623             1.07769
           -0.351185            -0.92735            0.635415
           -0.182084            0.738322           -0.242546
           -0.570867            0.904849            -0.98208
           -0.827135             1.70711             1.04568
           0.0597424          -0.0275168            -0.47629
           -0.392157             1.12982            0.195461
           -0.203989           -0.316694           -0.616821
            0.734296           -0.773167           0.0660252
           -0.331627           -0.268606           -0.233413
            -1.43987            -0.11557            0.311021
             1.03882           0.0643585            0.345896
            -2.95186             0.82955            0.737171
             1.58242           -0.591158             1.00793
           -0.377325            0.178482            0.387042
            -1.33377             -1.5036              1.3141
            -3.26523             1.14417           -0.569906
            -0.16774            -1.33916            0.447158
            -0.32621           -0.417958            0.352917
             2.15132           -0.765249            0.321108
            0.378256           -0.949517           -0.102258
           -0.683902             1.07262             1.08088
           -0.839193           -0.563709           -0.810229
            -1.76822           -0.448171            0.933962
           -0.371763           0.0631829           -0.156869
         -0.00643742            0.624765            0.139971
           -0.359437           -0.147043           -0.605005
            0.595535            0.718732           -0.641361
            -1.14909           -0.158918            0.220935
            -1.33747             -1.7297           -0.393758
           -0.794134            0.410836            0.316123
            0.827088           -0.509738             1.18429
           -0.762266           -0.890133             3.35686
           0.0150249            0.486414            0.479928
            0.553995            0.164779            0.205634
            -1.21376             1.10067             0.90937
           -0.828963           -0.122594           -0.221675
            -2.23117            -0.74319            -1.47054
            -1.77418            -1.08697            -2.15615
             0.77439             2.44562            -1.44375
             1.29796             1.00318            -1.58505
           -0.718042             1.19623            0.576466
             -0.8578            -1.33043              0.3699
             1.67298           -0.106212             2.38081
            -0.23286            -1.66705             4.28325
           -0.215501             1.17376             2.00069
            0.895449            0.489268            0.922246
            0.873387           -0.396616             -2.3982
           -0.489965            0.485618            0.985495
            -1.04005            -1.11783           -0.488834
           -0.010973             1.17238           -0.406466
            0.619916           -0.803264           -0.595195
             2.08929           0.0670735            0.739937
            -1.48354            0.322471             1.13719
          0.00532291            0.607925            -0.38695
            0.411343             1.47823             -1.4117
            0.701032           -0.301197            0.351142
           -0.496555            0.360254            -1.29803
            0.474201           -0.632704           -0.787794
            -0.29429           -0.308595           -0.632169
            -1.15298           -0.271083          -0.0225502
           -0.903836             2.66598            0.191783
            0.813885              1.9272            0.111805
            0.235355             1.68782            -1.79998
             2.64346             1.52514           -0.574401
            0.687646           0.0687972             0.20023
           -0.620565            0.766716           -0.788108
            0.211946            0.871506            0.235964
           0.0257373           -0.284766           -0.133885
            0.205594           -0.924419            0.407821
            0.656376            0.370836           -0.116185
           -0.126731           0.0962396            0.267033
           -0.353092            0.921147            0.676956
            0.115074           0.0265422            0.300181
          -0.0747763           -0.847128             1.64335
           -0.163676            -1.23168            0.734868
            -2.17369           -0.652808            -2.11002
            -1.63005           -0.562966           -0.226951
           -0.257739           -0.284304           -0.128634
             1.20028            0.123739            0.933465
             1.66467             1.12728            0.593508
           -0.194389            -1.04702            -1.45501
           -0.889114           -0.106104            -1.33268
            -1.39436             1.86703            -1.98508
             -1.6947           -0.732185             0.75046
            0.312337             1.84264           -0.256483
          -0.0885832            0.129809            0.366568
            0.701368            0.732008            0.826198
            0.349798             0.55087            0.756572
            0.177337            0.261044            0.290825
             0.60286           -0.324461             1.30161
           -0.258475            0.228486            0.583362
             1.41375           -0.706587           -0.867311
             -1.8208            -1.94919             0.66709
           -0.340359             -2.1662             1.09996
           -0.586651            0.488888           -0.188711
            0.979643            0.225666           -0.475522
           -0.224489            0.354444            0.297421
             2.04309            -2.57648            -0.85182
          -0.0675101            0.926851            0.801622
             0.82791             1.02604              1.4355
             1.60323           -0.632618             1.13922
           -0.316096          -0.0844647            0.317026
            0.750661            0.515901           0.0157682
           -0.167822             2.62425           -0.665678
            0.730705            0.541257            0.777705
             0.18948            -0.70936           -0.564136
           -0.770686            0.247116           -0.510083
           -0.224664            0.203582            0.922125
             1.24496            -1.16064             1.40763
            0.205771             0.13929         -0.00751362
              1.2117          -0.0492598           0.0393111
           -0.893122            0.811405            -1.95822
           -0.080275            0.188957            0.423646
           -0.468328            0.266447            0.304259
             1.00565           -0.856587            0.465333
           -0.594678           0.0346395            0.189008
            0.639128           -0.564138             1.61352
            0.947674          -0.0432542            0.308974
             0.99944           -0.687943            0.789231
            0.138998           -0.628265             0.36206
            0.452166            0.427315           -0.372212
           -0.100068          -0.0342767            0.369905
          -0.0677855        -0.000369213            0.345023
            0.346225             1.79535           -0.828843
            0.380896           0.0446776            0.330735
           -0.510129            -1.92064           -0.643746
            0.810007           -0.914964            -1.23497
           0.0876522            0.463841           -0.132523
            0.012485           -0.219957            0.159241
           -0.628334          -0.0227847           -0.185109
            -0.67521           -0.675144            0.148671
             1.58393            -1.48591             2.51001
             1.44558            -1.35952           -0.197885
              1.3305            -1.43039            0.445404
            -1.66583             1.72872           -0.348321
            -1.09308            -1.70824           -0.503462
           0.0851966           -0.753341             1.06766
             1.71978          -0.0403433             1.06359
           -0.450723            0.380855           -0.333765
           -0.498834            -1.77615            -1.38751
           -0.355861            0.375222           0.0792748
           -0.310003             1.49583           0.0824262
           -0.621821              1.0369            0.868977
            -1.42677             3.62482          -0.0699754
            -2.23684                 1.7           -0.456012
            -1.13553            0.129845             0.48873
             2.47449              1.4641            -1.24937
           -0.973844            0.601628            0.674995
            0.615588            0.265703            -1.03877
           -0.206307            0.176872            -1.24375
            -1.72833             1.10216            -0.39878
            0.819582           -0.452037            -1.39275
             1.01255             1.56637             1.13826
            0.664454           0.0561351           -0.235915
           -0.323881            0.274643             1.21341
             0.93266              1.2465           0.0447455
            0.601695           -0.541401            0.297775
           -0.930624           -0.788626           -0.231076
           -0.173812            0.471945            0.281344
             1.38094            -2.76158            -3.28641
          0.00668648             0.62553           -0.387098
           -0.346434            0.215826           -0.021489
           -0.269038          -0.0116882            0.859058
            -1.57743            0.664965           -0.514637
            -1.02273           -0.836868            0.799358
            0.770422            -1.92016              2.2587
            0.695015          -0.0764146             1.73072
             1.17079           -0.589438             3.14721
            0.959293           -0.390347             2.26995
            0.205522           -0.100658            -1.27214
           -0.785899            0.175975            -2.11479
               1.473           -0.199431           -0.649884
            0.215003            -1.10959            0.201061
            0.991625            -1.99404            -4.95902
