                   x                   y                   z
           -0.192176             1.12166             1.12352
           -0.913674            -1.88163             1.99089
           -0.893911            -3.49056            -1.02908
             1.02128            -1.33991             4.04157
             2.21099             2.68111             3.21066
             0.22417          -0.0764594             1.02908
            0.257687          -0.0958359            -1.95169
             1.09641            0.645482              2.9627
            0.258413            0.772741           -0.993889
             2.90755           -0.674835             1.34222
             3.59104             1.41196             12.3964
             2.91039           -0.685046             3.74335
          -0.0329736             2.39494             4.15602
           -0.346872            -1.07377             2.25864
            -3.04847            0.114722            -3.12484
            -3.24307            0.280657             5.86912
             1.72213             1.76046             3.33274
           -0.074105             1.45101            -4.65638
            -1.87456             1.38831            -3.10305
            0.590023            -1.86206             1.46534
           -0.635852             1.87523            -2.18531
             1.56842             1.95714             5.61046
           -0.843913            -1.60003            -4.57762
            0.181612            -2.12489             3.51057
             1.71586             1.45149             -4.1443
           -0.926603             3.36878            -3.99096
             4.03839             8.46158            -3.73538
             1.48595            -4.07735            -1.23617
           -0.376213           -0.770591              -3.865
             1.62995            -3.40218            -2.55031
            -6.72601           -0.789521            -3.07077
             1.34277            0.631931            -4.47124
           -0.778405            0.906258             2.12805
             0.36563            0.669897             5.63909
            -2.49447            -2.68125             2.06049
             5.55531            -3.88889             9.85618
            0.724375            -1.19262             2.48998
             3.58905             1.82358            -1.88932
             5.08335             1.12963            -2.12806
            0.591162             2.15771             5.22655
             1.28536             2.55331             -3.6592
             1.25107            -1.30545             4.85012
            -4.55232           -0.717893            -3.68745
            -1.87724            0.326093             3.38203
           -0.360672             0.28423             2.49958
            -3.50175             4.02626             2.88485
              1.2952            0.110987             5.16572
            0.485849           -0.108879             2.90765
            0.852568            -2.53854             2.36289
           -0.351233             4.16281             2.25403
           -0.663128             3.28501             -3.4869
              3.0789            -1.16307             4.16264
            -4.28589            -7.52223            -2.73839
            -3.32899             1.67374            0.482062
             -1.3212            -1.54385             5.20337
            0.545604            -1.23913             -2.6443
            -4.78482           -0.577005            -1.64734
           -0.737267             2.93918             1.94484
             -1.6266             1.59292            -2.59032
           -0.803492             3.06559             6.00801
             1.87585            -6.15559             8.20173
            0.710881            -2.03824             2.06268
             1.87694             1.76068              2.0805
            0.589701           0.0589945             -5.0921
             2.80061             2.01077             9.52861
             1.48233             1.05292             -1.6715
            0.909068             1.09653             3.62211
             3.42612             2.04193            -5.03119
           -0.351154           -0.959961            -4.11619
          -0.0703008            0.765194            0.916496
            0.311288             2.45016            -5.25558
            -1.36034             2.38928             2.16461
              4.9424             3.35485             4.63454
            0.726923             2.03298             -3.6788
           0.0966292            -3.02267             5.18616
             -2.0341           -0.122948            -3.86894
           -0.200453            -1.83535             -1.5418
           0.0178821            0.501241            -2.78145
            -4.95066            -8.02055             6.60957
            -2.07109          -0.0786948            -3.62398
             2.83736            0.617013             10.2298
            0.324892             1.88746             2.56069
            0.578697            -2.04646             -4.3965
           -0.377997            -1.90169            -1.94656
            0.458294           -0.196551            -1.71743
              3.5086            0.998641             4.21066
             1.41018             0.83011            -2.39311
             2.13662          -0.0760381             7.45684
            -1.37316            0.093452             2.88949
              -1.305             2.43575             5.66766
             1.46115            -0.43931             6.04077
            0.248126             2.35349             3.51117
             1.53671           -0.449708            -4.14989
            -1.63346            0.157875             5.37992
            0.621461            0.106511            -2.24386
            0.348791           0.0137769            0.628194
           -0.812623            0.235441            -2.23164
            0.231001             1.79468             4.25368
             1.77486            -2.57478             4.45556
             0.12934             3.44558             2.22194
            0.172399           -0.971179             1.45684
            -3.73718            0.116059            -4.66712
             3.30237             2.08703             3.69352
            0.866563          -0.0155827            -2.11809
             1.17493           -0.917887            -5.61167
            0.810582             3.88041            -4.69288
              1.3938             2.88943             5.54492
             3.02766             5.87271             8.57551
            0.832848           -0.880366             1.37646
            -1.97341           -0.435622             2.09097
            -2.22891           -0.125924             2.69352
              1.2663            0.745615            -4.08708
             5.50271            -3.69461             2.63953
            -1.65255           -0.564838             3.47165
           -0.446153             1.55606             2.63222
             2.76049            0.556594            -5.15617
           -0.047698            -0.51074              3.4002
           -0.209711            -2.34246            -4.31675
            -0.21275           0.0284572            -4.90191
            -2.43285           -0.526514             1.58248
            0.439698             1.41482             1.90971
             1.02889             1.77208             2.96791
            -3.56316            -1.64383            -3.51416
            0.660678           -0.928135            -1.75954
             3.37736            -2.43529             7.26666
            -1.58035             4.28564            -2.73456
           -0.286246             1.73024            -3.00777
            -1.10835            -2.14033            -7.16909
            -1.50398            -2.21567              10.424
             1.39703             4.55663            -5.41287
             3.57311             1.23109             3.16039
           -0.956229             3.23088            -1.94093
            -1.18555             -1.9119            -2.08963
             1.45729           -0.236276             2.93624
            -3.65534             3.91218            -8.28336
             3.54509            -1.56675             4.03167
             2.51135            -1.31035            -8.50154
             1.72698             -2.7742            0.536349
             1.04142            -3.45391             5.32651
            0.838604            0.503845             3.50261
            0.298127            -2.10633            -1.57316
            -1.13058             7.18935              -3.476
            -2.25292            0.839861             1.89647
             2.74322             -3.3272             2.14355
            -1.39261            0.776701             4.87916
              1.2042             3.59123            -5.79516
               2.376           -0.938522              4.5462
           -0.623403             6.70911            -9.45201
            0.296296           -0.091811             3.44419
            0.213863            -3.00145            -3.52239
           -0.142059             2.84681            -3.44927
            -3.23943            -1.83671            -3.63855
             2.97329             1.11817            -3.11028
           -0.114719             1.91918            -2.01897
            -4.46177             1.63337            -6.20993
             4.03624            -2.06886            -5.92976
            -3.06523            0.649947             6.31788
             3.46398             1.55846              3.4515
            -1.05369             2.56445             4.73591
            -1.15981            -1.03456             6.97958
            -1.61567             1.81994             -6.9578
             1.72084            -0.24279             3.08281
            0.694378             1.64274             1.98854
             2.89011            0.578628             6.81791
            -1.01437              1.3163             4.46399
             1.96434            0.174912            -6.69848
           -0.669633            -1.84524            -0.83386
            -1.72566             2.69549            -6.11478
           -0.956124           -0.403991             2.48964
             3.79128            -3.75628            -7.70796
            -1.92574          0.00147894            -8.54294
            -4.57365            -2.04397            -4.16774
            -2.24506            -2.22281              2.8846
            -1.42257             2.00969             3.14966
           0.0288016               -1.31             -1.9268
             1.18094            0.862843            -1.75129
           -0.195244             2.18206             5.29323
             -1.3823             5.49856             3.27618
            -0.13674            0.237958            -3.71842
            -2.16452            -2.57301             1.57602
           -0.283957            0.553552            -2.70586
           -0.872213          -0.0759497             3.77273
             -1.1432            -0.34359             3.02421
            -1.22006             7.99337             9.61763
            0.991549           -0.553017            -2.94765
             2.87028            -4.48017            -2.48961
            -1.46529             3.51632            -2.15994
             4.40273             2.68307            -4.79072
            -2.81541            -1.17666             2.69251
             2.60521            0.879309             4.74888
            0.306698             1.72466             4.19291
            -1.38396             2.81768             5.36362
              -1.577            -1.03567             2.29662
            0.208768            -1.77304             6.22641
            -1.25474             1.07564             1.73599
            -2.23337            -2.10893             2.70662
            0.183272             1.18395             3.05734
          -0.0661754           -0.755976            -1.95437
            -2.47704            -2.97792            -3.24614
             2.71608             4.94909             2.05284
            -2.26188           -0.484121            -3.28546
             4.32674            0.221382             3.46416
             3.90074            -2.09504            -6.36096
             1.99702            -3.06342            -4.63287
             4.18194            0.586252             5.28967
            0.740521            -3.13613             6.90132
            -1.23137           -0.957928             5.87496
            0.513978             1.56535             1.95804
            0.396283             2.99454             4.71763
            -1.81078             1.77164            -3.85677
             1.47099               5.338              6.8846
             3.95297            -3.96412            -3.25025
           -0.135668            0.564607              7.1656
            0.472267           -0.828628             -2.3687
           -0.279159             0.17509             1.14476
           -0.811911             2.62903             3.63819
            -3.01023            -1.76648             9.64661
             1.23526           -0.883908             2.44348
            0.257838              1.6387             1.58209
             1.36561            -1.99288             3.14292
             1.23703           -0.643068            -4.04082
            -1.07631            -1.42823             2.76262
             2.62495            -1.93525            -1.59989
             1.18827             1.85429            -4.33007
            -5.36264            0.535275            -5.51296
             1.66984            -1.78885            -2.47151
           -0.128772            0.310249            -1.77702
              1.8422            -3.57771             4.27143
            -1.81495             1.18589             -4.8893
           -0.217445           -0.224558            0.355886
           -0.222429             1.14814             6.91234
            0.317749           -0.659598            -4.50968
             1.11479            0.850827             -6.0031
            0.463843            -1.50239            -1.73389
           -0.706956            -1.26118             2.75722
             1.79836             1.80977            -4.59748
             2.57036            -3.91652            -8.69626
            -2.12933           -0.500168             2.49013
              3.4572             3.05948             3.94943
             1.19365              3.0049            -1.53496
           -0.421036          -0.0756686            -1.93258
              2.6424           -0.348383             2.89677
             1.41663             2.98396             1.69275
             1.75313             1.83295           -0.755337
            0.497312             1.38671            -1.59493
             -2.2711            0.977669            -3.77013
           -0.696517          -0.0987029            -3.93314
           -0.614527             -2.4363            -4.29958
             4.75674             1.81078             5.76628
           -0.860821              2.5693             7.90463
           -0.934632             1.63063             2.38106
            -4.01558             4.61761             6.74549
             3.49513              0.4185           -0.764666
            0.486824            0.226944             4.34293
              1.0692            -1.87204            -2.83399
             6.27291           -0.311624             -2.4232
            -2.99947           -0.607788             3.26488
            -1.40316             2.68998            -5.11915
            -2.84939             2.14854             3.66299
            -1.16819            -3.62688            -4.24709
            -1.59603              3.7854            -5.71391
            0.634943           -0.126068            -5.81223
            -1.76002             7.25192             3.79945
          -0.0768113            0.515521             2.11364
             2.64637           -0.525345            -2.59032
            -1.40769            0.753349              4.3102
           -0.697452             1.81262             6.53295
            -1.39982           -0.651046             5.19469
             -0.3022             2.26922             3.46864
            0.520647             2.46434            -1.50703
            -5.70663             3.27551              3.0593
             2.36443             1.54527             4.67231
           -0.578368            -3.08126             2.71767
           0.0588861            -1.17889            -4.65119
           -0.518408             2.99456            -2.60574
            -1.09224           -0.782294            -5.04744
             1.11662            0.378724            -1.25793
              2.4933             2.63702            -5.43995
            -1.74067            -3.31804             3.98319
            -4.26962             4.03228             11.2498
            -7.38621            -8.43218            -4.36605
             2.22809            0.976135             2.69359
            -1.07118            -2.46474             3.90957
            0.982998            -1.57719             2.73792
            -2.43356            -1.44717            -2.36735
            0.296699           -0.359741            -2.30724
             2.94458             0.58126             3.12001
             3.06598             0.66369            -6.26006
            0.448895            -3.37769            -2.43496
            0.643633           -0.297442             3.59661
            0.569215             2.36138              5.2618
            -2.28465           -0.710382            -5.04371
          -0.0677659             1.77545            -7.33016
            0.267906            -3.37197             2.84606
            -2.24182             1.02178             3.04039
            -2.42933            -1.83564            -2.59909
             1.95649            0.202675            -3.20297
             3.42987             1.53602            -4.49419
            0.399933            0.399758            -4.79033
             -3.7525            -3.89168            -6.14183
           -0.332162             3.86093            -6.04822
            -2.82582            -1.76377            -6.21067
             1.44967            0.985708            -4.00525
            -3.09387             2.45038            0.824157
            -1.68842            -4.24329             4.85524
            0.182311             1.87634             1.92815
            -5.67167            -1.96118            -5.38317
           -0.764775           0.0632869            -5.40423
            -0.34966              1.1233             4.92846
            -3.83447            0.316063            -4.39596
             4.72325            -1.65742            -4.66501
           0.0655946            -1.02158             2.35693
            -2.38421           -0.342362             -3.3145
            0.479772          0.00668141             1.53909
             4.61115            -1.05518              1.0548
            -1.26101             4.07309              4.5341
             -2.1708             1.35619            -3.82395
            -2.05156            -4.80581            -7.00929
            0.865875            -3.88451            -4.42175
             3.34498             -3.1319            -4.44152
            -1.89519             3.26152            -1.65879
            -1.10329            0.101091            -1.39116
             1.50909              4.8517             5.04833
           -0.283059             4.83994            -4.29743
             -1.1608              2.0122            -1.07966
             1.65905            0.730176            -3.48462
             6.17704            -3.57536            -7.01851
             3.78516            -2.47022            -2.39221
             1.71995             8.61897             4.82162
            -0.88648           -0.191804            -4.66906
             1.27112             2.47834            -1.41967
            -1.21556             1.48473             5.29411
             5.22473            -1.73997             1.54508
            -1.81627            -1.64008             1.72616
           -0.640379             1.37995            -2.38752
             2.32151            0.605629             2.26853
             2.35645            0.213273            -3.31935
             1.94203            -1.98197            -4.01581
            -1.32943            -1.01941             2.63461
             1.78984            -1.21017            -1.54874
           -0.238669            -3.29297             4.66166
             3.22557            0.513137             5.00462
             0.43651             2.61335            -2.59354
             1.20621            -1.11652             2.70338
             1.10414             2.57011             4.32312
             2.30487             1.63937             7.96358
            -2.61001             1.60197             5.75209
              1.3545             -2.2551             1.81719
             2.02676             0.66086            -5.40425
           -0.992971            -4.90258             6.11578
             2.51842             1.96615            -6.52136
             0.97916            -1.20927             2.42354
             1.39406            0.224307             7.55353
             2.62485            0.468346            -3.83264
             0.84682             -1.5717             3.88156
             4.08177             0.78707            -5.75462
            -2.14388            -1.20474            -2.86433
            0.073276           -0.177066             3.73839
            -1.52546            -2.11706            -3.09967
            -2.73823           -0.466903               -2.53
            -2.36295           -0.539489            -3.08824
             2.52386           -0.559536             1.71663
           -0.655806             0.22117             -4.3073
             1.84015           -0.358478            -2.36283
            0.391651            0.609392             1.48998
           -0.126515             1.26623            -7.19773
             3.15543             5.85256             3.45894
             1.70172           -0.142927              2.2027
             2.85204             2.64642              4.1945
           -0.552207           -0.443783            -1.84281
            -1.12261             3.28864             4.10278
             1.83663            -2.79346             3.95616
             4.28771            -4.04163             7.53689
            -4.16891          -0.0577275            -3.40537
            -3.49398           -0.926344            -7.93891
           -0.703049           -0.461423             3.79846
            -1.94373             1.28124             1.15464
             1.25388             2.64841              2.7284
             1.34439             3.83578             3.41396
              3.5027            -1.00109            -3.78126
             2.31337           -0.731052              1.9723
             3.61726            -4.48297            -8.67296
             1.93702            0.210036             3.27547
            -2.39903            -5.38323            -1.47208
            0.872756           -0.113216            -2.25433
             4.41426             1.88004            -3.47056
             2.11381            -2.86248            -5.98752
             2.98216             7.23105             3.22271
            0.233692             -3.6134            -4.66622
          -0.0146091            -2.26573             3.61293
            -2.86363            0.800512             2.27266
            0.731606           0.0341121            -2.81965
            -2.30805            -2.74335            -4.59293
            -6.35477            -2.93804             5.01931
             1.13152             2.38828             1.40278
             2.04761            -1.35229             3.65909
             1.41149            -3.37156            -3.64737
             0.62879           -0.830508             4.88089
           -0.334691            0.203344             2.96803
            -3.80519            -3.60682            -4.06402
           -0.774778             1.39932            0.885235
             -4.1093             1.73299            -3.99729
            -8.38083            -1.76195            -6.35399
            0.779836            -3.36279            -4.96395
            -1.19373            -2.65205             -4.9307
             3.75463            0.163994             2.21033
            -1.62184            0.392594             6.51285
            -2.86166             2.00484            -4.08947
             1.55278             4.89958             8.93466
           -0.856538            0.679804            -2.43701
            -3.05086            -7.63773             -4.2436
            0.133376            -1.63296             3.76113
             2.44027             1.48017            -1.77438
           -0.720005              1.3458            -5.66564
            0.331628             1.42964            -7.06504
            0.669241            0.552178             1.84883
            -2.93294           0.0422335            -1.75646
            -5.58682            -2.05245            -7.92296
           -0.685985             2.79934            -5.20412
             1.74699            0.623776             4.17726
             2.19671              2.8022             3.82636
            -2.71037             2.81774             4.88849
            -2.70722            0.268526            -1.13065
            -1.58102            0.274006             2.08732
             2.82304             2.66657             3.53759
             3.02963            -1.59826             2.88456
           0.0368354             1.72623            -6.68032
            -2.96243            -1.97664             3.46482
             2.46007             -4.4364            -1.45029
            -1.40258             1.03035             -2.2369
            0.749196             1.28234             1.94567
           -0.631931             2.10582            -7.88158
           -0.294838            -2.28923              1.1611
            -0.98636          -0.0674077             8.10969
            -0.12009             0.56566             3.30058
            0.866288             1.18069            0.592927
              1.2826            -1.10647             4.40686
            -0.59352           0.0427816             3.69171
           -0.842249           -0.451457             2.14333
             1.76423            -1.60563            -3.62853
            -4.92611           -0.558163            -4.92827
             1.89768             1.37459             4.58489
             2.85258             1.72252             3.13229
             1.27889            -4.24937            -4.34205
            -2.09392             1.72776             6.75911
           -0.164576             1.80743            -1.22244
            0.691212             2.00653             3.88512
             2.06097            -1.57756            -1.49174
            -2.59647             1.02785            -4.10625
           -0.431947            -1.61073             4.04463
             1.65541           -0.378259            -2.91337
             4.16308             1.43779            -4.21594
             1.35866            -3.42915             2.77774
             1.18294            -3.55334             4.56865
             1.09965             4.30508             2.18349
             4.13308            -2.68049             8.07737
           -0.576726             2.20132             5.28536
            -1.73977            -2.59853            -3.89523
             4.14148            -2.47056             2.25675
            -4.06532             1.18083            -3.12641
            -2.18373             -1.1094            -2.51853
           -0.294158             2.66995             3.05785
            -2.76989            -1.81685             7.94564
            -4.35738            -1.27393             9.99051
              2.6648            -3.61302            -5.17807
           -0.611102            -1.02136             6.80695
            0.516305            0.393895             -4.1976
            0.432075             1.36795            -1.23214
           -0.980295            -1.97318             4.49989
           -0.415536            0.155113            0.797916
            -4.97013            0.310521            -4.83039
            -1.72469            -1.30968            -5.14823
            -1.64564            0.141384            -5.40439
            -2.25622           -0.172139             1.96948
            -7.89588            -1.43653             3.42715
            0.181582            0.417387            -1.71185
             2.06339            -0.89629            -3.59037
             2.33448            0.327557            -1.64724
            -2.66614             -2.0446             2.20852
               1.339             5.82098             -1.4555
            0.651207             1.50735            -1.15703
            0.490852             4.42784             4.20367
            0.936054             1.58088             3.86753
           -0.233483            0.912947            -5.73077
              0.7246            -1.30823             4.75682
             1.52652             1.24194              2.7203
           -0.337458            -1.20038            -4.84934
            -1.99384            0.541757             3.08884
           -0.152021              1.8142             3.70769
             1.35714            -1.02122            -2.44844
            0.643288            0.300889            -5.97796
             1.50937            -1.35115             2.13269
            0.591755            -5.54416             2.76032
            -1.79831            -1.53563             2.40744
             2.92888           -0.781127            -2.37147
            0.867019            -2.72933             6.61795
             1.32055             1.91427            -6.00678
             3.83947           -0.407215             4.62482
           0.0143159             1.27753             6.27319
            -1.78851            -1.73917            -2.79327
            -4.48742            0.490435            -2.52937
            -1.20989             1.09935             2.92287
            -5.77576             3.66893            -5.60672
             1.14363            0.215657             3.34188
            -1.63501            -1.22166             3.51683
           -0.787163            -1.29075            -2.15543
            -3.47785             2.85707            -5.51921
             1.28729            -1.09081             4.88967
             4.62969            -1.97316            -4.97234
             3.87974            0.219337             1.76774
             0.95973         -0.00452099            -1.66581
             3.44236            -3.17978             2.20817
            -1.75839          -0.0990713             3.87878
             3.56681            -2.26134             3.39672
            0.312624            0.581449            -1.45326
              6.7645            0.873882            -3.30616
            -2.81156           -0.711394            -1.58304
            -1.68099            0.523786            -2.49703
             6.88683             -2.0803            -6.82556
             -2.8228              2.4349            -2.97646
            0.702191             0.72768            -4.20877
           -0.316302             1.41018             1.02858
             2.71421            -5.44665             3.30194
            -2.33321            -2.64425             2.28264
            -3.78071             1.11533            -5.03438
             2.77401             5.17776             4.82047
             0.10455           -0.118363            -7.06161
             -3.1971            -2.25203            -2.84571
           -0.452501            -1.71285            -1.40921
            -3.59437            0.386327            -2.60761
            -1.23677             -3.2702             5.97462
           -0.900599           -0.374468             2.87521
           -0.737915             3.09209            -5.03151
             1.65599            -6.09298            -1.79893
             4.83324            -6.76453            -4.03283
            0.164094             -2.2892             6.43651
            -2.77506            -4.26707            -5.80364
            -1.90707            0.629551              9.0815
            -1.74173              2.4532             3.62123
             -2.8885            0.944294             2.82327
           -0.138475             2.47848            -5.79443
             2.06121             1.68696             3.86533
            -4.34225           -0.221575            -3.30019
            0.269167            0.195027             6.49227
            0.875426            -1.58078            -1.99269
            -3.06726             1.10168             3.87868
             1.02879             2.33974            -5.69817
            -3.35736             2.29637             8.58556
            -1.24921            -5.88087             5.44523
             2.44127           -0.271086            -5.47712
             5.72617             -3.2456            -2.13703
             5.71905            0.222856            -3.50013
            0.992685            -3.91049            0.786039
           -0.996002           -0.235241              -2.188
             1.18843             0.01749            -2.58973
             1.40758             -3.1924             7.14201
           -0.160693            -1.52126             2.58083
               1.596             2.13086            -5.24785
           -0.792013           -0.294129             3.40131
            0.311246           0.0188952             2.69287
            -3.94026           -0.880933             5.44725
             2.19912             3.15706              2.8496
              1.6613             1.02212            -4.71451
           -0.597119           0.0827859            -4.88937
            -2.65342            -3.44039            -4.28235
             2.17739           -0.631205             3.82628
            -2.94776             0.21637             2.40507
             -2.1066           -0.144356             4.34002
            -1.54412            -1.77926            -2.98582
            0.926485            -1.21266            -3.75987
            0.663754           -0.928839            -4.64836
            -6.76319             3.58604             2.40796
           -0.897957            -5.36263            -1.82869
             1.60344             3.66759            -5.93566
             -3.1278             3.98053              3.0092
            -0.33081            -1.38264             1.13057
