                   x                   y                   z
            0.733297           -0.605202           -0.588539
            -0.27523             1.60514            0.151653
           -0.117906             0.64191             1.69432
            0.605051           -0.379086           -0.735818
            0.789038            0.118807            0.917618
            0.545316             1.51743            0.573004
            -1.04004          -0.0365619            -1.79809
            -1.66494           -0.440605            0.953522
             1.00943           -0.561369            0.202187
             1.04197            -1.34958            -2.25483
           -0.669981           -0.017488           -0.737423
           -0.637413           -0.328879            0.159321
            -1.94532          -0.0653635            0.667697
            -2.08586            -1.79777           -0.776094
            0.829405             1.06094            -1.08829
           -0.419124            0.439804            0.187869
             2.24887          -0.0414292            0.583011
            -1.85277            -1.37072            -1.04987
           -0.576918             0.96378            0.541588
           -0.385598            0.687186            -1.02233
           -0.454706             1.12947             0.46589
           -0.824847           0.0575802             1.34319
           0.0535976            0.813177           -0.459511
          -0.0928394            -0.14819           -0.137516
            -1.56578            -1.70176           -0.992839
            0.936133            0.352978             1.26745
           -0.399327            -1.70295            0.347029
           -0.144127           -0.792871           -0.408587
           0.0446068           -0.465557            0.654966
           -0.236624           -0.742031             1.19204
           -0.967032            -1.33596             0.60029
          -0.0635249            0.121323            0.556456
            0.246843            0.581728           -0.640839
            0.483531            0.522979           -0.870514
             1.21142             1.59535            0.134622
             0.84917             1.44356             1.36095
          -0.0315564            0.213437            0.605448
             1.42541            -0.28369             0.63334
           -0.185122          -0.0261659           -0.341176
            -2.52884            -2.15211            0.426917
             1.28345           -0.978112           -0.576866
            0.996241           -0.247502            0.271588
          -0.0304775             0.63985           -0.258657
            0.966519             1.39953           -0.225829
           0.0353845            -2.30305            0.148507
           -0.203723           -0.194435            -1.24271
           0.0405043          -0.0418469           0.0889821
            0.231883          -0.0790057            0.303548
           -0.337251             0.95412            -1.89259
             1.63759          -0.0882045            -1.52847
            0.106527             0.26108          -0.0151694
            0.700169            -0.11331            -1.37443
             2.01523          0.00278886            -1.30294
            0.737469           -0.220302            0.914744
             1.04583           -0.274878            -0.08702
            -1.03983            0.704553             1.33771
           -0.299944           -0.650756            -2.28656
          0.00155459            -0.85342           -0.517588
           -0.274656           -0.178585             1.03058
           -0.390434            0.353833           -0.372148
            -1.09156           0.0642372             2.48697
            0.261191          -0.0917784          0.00572283
            -1.01595            -3.46321            -2.93471
             -1.1013           -0.359552           -0.170736
            -0.49315           -0.291888           -0.207073
             3.77876           -0.346676             0.17408
            0.797048          -0.0082197             0.24155
             1.47583           -0.805372           -0.493262
           -0.255957            0.967612           -0.152411
            0.120822            0.985622           -0.170885
            0.913855            -1.82653             4.13056
           -0.527275           -0.762163            0.599506
           -0.777671             1.12157           -0.186172
              1.0063             1.03173           -0.918161
            0.710622            0.157721          -0.0510411
           0.0129908           -0.244485          0.00975163
            0.998871             1.62964           -0.069472
           0.0876417            -1.08322           -0.803263
           -0.223628            0.443931          -0.0531884
          -0.0708392           0.0798411            0.196618
            -1.45699           -0.568824             1.60441
           -0.929447             1.26893            -1.34075
            0.406949             1.23585            -1.03654
           0.0189208             1.35169           -0.209701
           -0.393097          0.00420869            0.491596
             1.43431           -0.150331            0.678353
             -1.5067            0.398026           -0.378794
             -0.1734           -0.524936            0.351837
           0.0552952             2.31661            0.844439
             1.58711            -1.74657           -0.802043
           -0.999365            0.528816            0.369009
